epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,2614.13,1.28611,1.34499,1.19017,0.34816,0.50537,0.40129,0.2578,1.21308,1.34939,1.18917,0.0008317,0.0008317,0.0008317
19,2779.53,1.28204,1.32177,1.19201,0.56626,0.46769,0.43703,0.25297,1.32539,1.36777,1.25973,0.0008218,0.0008218,0.0008218
20,2929.99,1.27418,1.30189,1.18251,0.48815,0.48494,0.37597,0.18991,1.42705,1.52125,1.31819,0.0008119,0.0008119,0.0008119
21,3068.28,1.2769,1.2989,1.19239,0.5401,0.50303,0.45779,0.29209,1.14369,1.28557,1.16365,0.000802,0.000802,0.000802
22,3204.66,1.34899,1.29877,1.22274,0.4932,0.50647,0.39316,0.2296,1.26186,1.38098,1.22547,0.0007921,0.0007921,0.0007921
23,3341.08,1.28791,1.32544,1.20157,0.4982,0.48778,0.41814,0.26178,1.2157,1.36242,1.18775,0.0007822,0.0007822,0.0007822
24,3480.21,1.28321,1.30752,1.20032,0.52865,0.49008,0.41653,0.25878,1.22837,1.31942,1.20092,0.0007723,0.0007723,0.0007723
25,3628.98,1.23289,1.26621,1.17581,0.59129,0.40935,0.41777,0.25514,1.19854,1.3478,1.18672,0.0007624,0.0007624,0.0007624
26,3772.03,1.25016,1.23359,1.16888,0.5573,0.45924,0.44153,0.2842,1.14931,1.27445,1.16657,0.0007525,0.0007525,0.0007525
27,3911.82,1.2247,1.20123,1.1749,0.5006,0.43561,0.3749,0.24016,1.17161,1.4295,1.16097,0.0007426,0.0007426,0.0007426
28,4046.25,1.25969,1.24592,1.18017,0.57676,0.45479,0.45375,0.29652,1.16573,1.30033,1.16853,0.0007327,0.0007327,0.0007327
29,4181.28,1.26166,1.2207,1.17853,0.58918,0.49373,0.48893,0.30655,1.21897,1.23919,1.21118,0.0007228,0.0007228,0.0007228
30,4315.88,1.22596,1.19533,1.16889,0.39192,0.54421,0.46153,0.28835,1.2031,1.25523,1.18751,0.0007129,0.0007129,0.0007129
31,4465.72,1.21059,1.18642,1.15428,0.5764,0.48862,0.4955,0.31594,1.19272,1.27478,1.18732,0.000703,0.000703,0.000703
32,4607.77,1.21731,1.17831,1.16315,0.62438,0.46314,0.50341,0.32558,1.13808,1.18645,1.16182,0.0006931,0.0006931,0.0006931
33,4746.11,1.21635,1.18471,1.16584,0.51285,0.42803,0.38716,0.17292,1.67439,1.60919,1.5068,0.0006832,0.0006832,0.0006832
34,4881.07,1.21514,1.17116,1.15389,0.37182,0.51203,0.44839,0.279,1.21006,1.2392,1.1995,0.0006733,0.0006733,0.0006733
35,5015.75,1.19213,1.14442,1.15741,0.56414,0.46687,0.465,0.24766,1.48303,1.31307,1.38133,0.0006634,0.0006634,0.0006634
36,5151.15,1.18904,1.16387,1.15268,0.60794,0.51259,0.52348,0.3412,1.12043,1.15366,1.15311,0.0006535,0.0006535,0.0006535
37,5286.56,1.20339,1.13047,1.15485,0.65537,0.50618,0.52695,0.28279,1.38835,1.22971,1.33405,0.0006436,0.0006436,0.0006436
38,5422.3,1.20692,1.14715,1.15491,0.58621,0.47341,0.46397,0.21991,1.50806,1.38875,1.41283,0.0006337,0.0006337,0.0006337
39,5558.18,1.19488,1.1214,1.15035,0.62528,0.51638,0.52586,0.34816,1.10791,1.16289,1.13793,0.0006238,0.0006238,0.0006238
40,5693.18,1.20777,1.12179,1.16475,0.62697,0.51976,0.51505,0.33914,1.14477,1.15601,1.16095,0.0006139,0.0006139,0.0006139
41,5828.78,1.21192,1.11066,1.16532,0.45102,0.58612,0.56494,0.37504,1.09939,1.08511,1.13935,0.000604,0.000604,0.000604
42,5964.5,1.16846,1.1002,1.14237,0.45776,0.56115,0.51265,0.3089,1.23951,1.17851,1.21575,0.0005941,0.0005941,0.0005941
43,6099.96,1.16794,1.11249,1.14098,0.50919,0.53816,0.52132,0.322,1.26808,1.19899,1.22712,0.0005842,0.0005842,0.0005842
44,6235.77,1.17362,1.09149,1.13864,0.50499,0.58542,0.55994,0.37608,1.07446,1.08874,1.12228,0.0005743,0.0005743,0.0005743
45,6371.69,1.20076,1.08553,1.15411,0.42195,0.58773,0.50929,0.33408,1.11923,1.10985,1.14621,0.0005644,0.0005644,0.0005644
46,6508.03,1.18392,1.06264,1.14885,0.62543,0.49737,0.53141,0.33746,1.19453,1.1808,1.1884,0.0005545,0.0005545,0.0005545
47,6644.02,1.14752,1.0641,1.12709,0.4508,0.61701,0.55066,0.33886,1.22818,1.11463,1.20902,0.0005446,0.0005446,0.0005446
48,6779.04,1.16956,1.06129,1.13984,0.48179,0.56671,0.55715,0.36274,1.12195,1.1496,1.15109,0.0005347,0.0005347,0.0005347
49,6913.79,1.14453,1.03473,1.12368,0.5142,0.61291,0.58816,0.38497,1.09881,1.06415,1.14594,0.0005248,0.0005248,0.0005248
50,7048.21,1.12777,1.03325,1.12428,0.44693,0.57657,0.52238,0.28562,1.3746,1.19773,1.31711,0.0005149,0.0005149,0.0005149
51,7182.85,1.1471,1.04822,1.13063,0.48345,0.56617,0.55871,0.35317,1.21049,1.09,1.20311,0.000505,0.000505,0.000505
52,7317.92,1.17052,1.03351,1.13479,0.65848,0.49353,0.54829,0.31805,1.33956,1.14054,1.28342,0.0004951,0.0004951,0.0004951
53,7451.47,1.16649,1.05343,1.14234,0.42993,0.54997,0.51213,0.28765,1.31325,1.14069,1.26886,0.0004852,0.0004852,0.0004852
54,7584.72,1.14117,1.02025,1.12847,0.51517,0.62809,0.60914,0.40694,1.07822,1.05884,1.1333,0.0004753,0.0004753,0.0004753
55,7718.9,1.12979,1.02924,1.11998,0.46366,0.56823,0.5118,0.31634,1.22329,1.09908,1.20607,0.0004654,0.0004654,0.0004654
56,7852.3,1.11126,1.03969,1.10918,0.47014,0.62126,0.57469,0.34355,1.23056,1.08979,1.21913,0.0004555,0.0004555,0.0004555
57,7985.9,1.15117,1.03607,1.13604,0.44263,0.59367,0.53617,0.34434,1.16227,1.08056,1.17131,0.0004456,0.0004456,0.0004456
58,8119.61,1.12935,1.03454,1.1185,0.47885,0.60432,0.56395,0.34814,1.20712,1.06879,1.19869,0.0004357,0.0004357,0.0004357
59,8253.16,1.1406,1.01865,1.13246,0.59393,0.61733,0.65294,0.41019,1.14982,1.02478,1.16768,0.0004258,0.0004258,0.0004258
60,8386.07,1.11367,0.99135,1.11518,0.59721,0.63851,0.65127,0.41536,1.11621,1.00092,1.14486,0.0004159,0.0004159,0.0004159
61,8519.43,1.10579,0.98904,1.1065,0.50285,0.62093,0.5917,0.37686,1.15616,1.08126,1.16343,0.000406,0.000406,0.000406
62,8653.77,1.11673,0.98261,1.1157,0.58469,0.64029,0.64388,0.39148,1.19699,1.01328,1.2004,0.0003961,0.0003961,0.0003961
63,8788.55,1.09951,0.9663,1.10741,0.58167,0.64842,0.64742,0.40235,1.17752,1.02607,1.18851,0.0003862,0.0003862,0.0003862
64,8923.76,1.10199,0.96759,1.10683,0.49035,0.66655,0.59509,0.3714,1.17146,1.03165,1.18261,0.0003763,0.0003763,0.0003763
65,9058.7,1.09661,0.98963,1.1152,0.52124,0.6,0.59619,0.3815,1.12691,1.00448,1.15025,0.0003664,0.0003664,0.0003664
66,9193.43,1.10683,0.9835,1.11274,0.55474,0.64354,0.62824,0.40763,1.14002,0.99949,1.15923,0.0003565,0.0003565,0.0003565
67,9327.91,1.09287,0.97448,1.09317,0.56445,0.61805,0.61572,0.40885,1.08223,0.99262,1.12577,0.0003466,0.0003466,0.0003466
68,9462.89,1.10542,0.97385,1.11144,0.5773,0.671,0.65867,0.45001,1.03505,0.96667,1.10497,0.0003367,0.0003367,0.0003367
69,9597.15,1.08246,0.94975,1.09953,0.56526,0.65828,0.64606,0.40734,1.16001,1.00443,1.17388,0.0003268,0.0003268,0.0003268
70,9731.79,1.09519,0.96379,1.09905,0.60063,0.59454,0.63076,0.3887,1.24303,1.01197,1.21773,0.0003169,0.0003169,0.0003169
71,9866.48,1.08019,0.94186,1.09906,0.58714,0.654,0.64609,0.42638,1.0965,0.97899,1.13343,0.000307,0.000307,0.000307
72,10001.4,1.09755,0.95335,1.10816,0.64791,0.62399,0.67901,0.42485,1.19065,0.96732,1.19358,0.0002971,0.0002971,0.0002971
73,10136.3,1.08515,0.93319,1.09922,0.57903,0.62885,0.64293,0.42956,1.07121,0.96001,1.12283,0.0002872,0.0002872,0.0002872
74,10271,1.08581,0.93459,1.10181,0.5937,0.65832,0.65365,0.43686,1.07293,0.9573,1.12586,0.0002773,0.0002773,0.0002773
75,10408.7,1.08734,0.93114,1.0973,0.61691,0.65131,0.69169,0.44903,1.09453,0.94264,1.13585,0.0002674,0.0002674,0.0002674
76,10545.2,1.06782,0.93521,1.09296,0.56062,0.68969,0.64544,0.4237,1.08821,0.94601,1.12515,0.0002575,0.0002575,0.0002575
77,10681.3,1.09526,0.92645,1.1024,0.61571,0.65017,0.66322,0.42594,1.15414,0.95486,1.16847,0.0002476,0.0002476,0.0002476
78,10816.4,1.07627,0.9412,1.0938,0.61554,0.60879,0.65858,0.43024,1.0771,0.97638,1.12569,0.0002377,0.0002377,0.0002377
79,10951.8,1.073,0.93189,1.09357,0.60912,0.65593,0.67258,0.44198,1.07745,0.94007,1.128,0.0002278,0.0002278,0.0002278
80,11086.2,1.06874,0.91689,1.09094,0.65327,0.63095,0.69242,0.4415,1.15452,0.9679,1.16512,0.0002179,0.0002179,0.0002179
81,11220.9,1.06956,0.91419,1.09303,0.54324,0.68488,0.64035,0.39775,1.16444,0.96436,1.17634,0.000208,0.000208,0.000208
82,11355.6,1.06759,0.90033,1.08783,0.62729,0.63828,0.67976,0.4449,1.0626,0.93521,1.12175,0.0001981,0.0001981,0.0001981
83,11490,1.05313,0.9075,1.0863,0.68973,0.65798,0.72323,0.47751,1.05204,0.90702,1.11331,0.0001882,0.0001882,0.0001882
84,11624.3,1.06496,0.89957,1.09022,0.60982,0.63801,0.65941,0.42921,1.1066,0.96418,1.13845,0.0001783,0.0001783,0.0001783
85,11759.5,1.05847,0.90481,1.08583,0.6449,0.66266,0.70619,0.4803,1.02293,0.89984,1.0953,0.0001684,0.0001684,0.0001684
86,11894.5,1.04655,0.88994,1.08902,0.63225,0.65019,0.70346,0.46056,1.08401,0.91485,1.12948,0.0001585,0.0001585,0.0001585
87,12028.2,1.04577,0.89944,1.08945,0.61929,0.68838,0.69918,0.46153,1.08507,0.90347,1.12856,0.0001486,0.0001486,0.0001486
88,12162.6,1.04156,0.88697,1.07509,0.65653,0.69082,0.72066,0.46774,1.09071,0.90236,1.13491,0.0001387,0.0001387,0.0001387
89,12297.7,1.04183,0.87545,1.07632,0.62321,0.65916,0.68472,0.45089,1.08691,0.9174,1.13054,0.0001288,0.0001288,0.0001288
90,12432.5,1.03408,0.88446,1.07262,0.65507,0.65262,0.70637,0.46698,1.07459,0.90236,1.12411,0.0001189,0.0001189,0.0001189
91,12562.8,1.03061,0.8609,1.10492,0.62254,0.68475,0.70189,0.46679,1.06031,0.92836,1.1188,0.000109,0.000109,0.000109
92,12692.6,1.03541,0.8629,1.12755,0.6272,0.72006,0.72507,0.48258,1.04756,0.90688,1.11328,9.91e-05,9.91e-05,9.91e-05
93,12822.6,1.0132,0.82855,1.09753,0.62949,0.70106,0.71569,0.46738,1.08495,0.90046,1.13336,8.92e-05,8.92e-05,8.92e-05
94,12953,0.99583,0.83558,1.09788,0.63764,0.67075,0.70127,0.45532,1.11444,0.91267,1.14974,7.93e-05,7.93e-05,7.93e-05
95,13082.9,0.99783,0.83085,1.09205,0.63065,0.70883,0.71483,0.47476,1.05873,0.89106,1.11676,6.94e-05,6.94e-05,6.94e-05
96,13212.9,0.99828,0.83047,1.09428,0.64563,0.69974,0.72186,0.47522,1.08514,0.89423,1.13143,5.95e-05,5.95e-05,5.95e-05
97,13343,0.99122,0.82205,1.08766,0.65121,0.6971,0.71462,0.47253,1.08291,0.88637,1.13084,4.96e-05,4.96e-05,4.96e-05
98,13473.2,0.98782,0.82109,1.09074,0.67355,0.67182,0.729,0.48886,1.04774,0.88045,1.11236,3.97e-05,3.97e-05,3.97e-05
99,13602.8,0.98676,0.81847,1.0913,0.64429,0.69164,0.71893,0.47636,1.06499,0.88394,1.12164,2.98e-05,2.98e-05,2.98e-05
100,13733,0.98455,0.81115,1.08691,0.64343,0.70193,0.72299,0.48402,1.05276,0.87927,1.11375,1.99e-05,1.99e-05,1.99e-05
