epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,554.691,1.06051,0.87691,1.11651,0.72609,0.65769,0.7491,0.50757,1.07921,0.85711,1.18863,0.0003367,0.0003367,0.0003367
69,562.17,1.0641,0.89087,1.12858,0.75682,0.67651,0.76172,0.49878,1.12709,0.83925,1.21767,0.0003268,0.0003268,0.0003268
70,569.626,1.06642,0.86665,1.12417,0.71026,0.70678,0.76927,0.49948,1.15226,0.83661,1.23166,0.0003169,0.0003169,0.0003169
71,577.058,1.05001,0.86042,1.1041,0.712,0.72185,0.76366,0.52982,1.0224,0.82289,1.15467,0.000307,0.000307,0.000307
72,584.583,1.05634,0.86726,1.10687,0.73245,0.70812,0.77938,0.54642,0.99048,0.80571,1.13803,0.0002971,0.0002971,0.0002971
73,592.169,1.0571,0.87548,1.11121,0.74897,0.7128,0.78922,0.52806,1.05088,0.80772,1.17678,0.0002872,0.0002872,0.0002872
74,599.655,1.05147,0.85889,1.10591,0.783,0.675,0.79184,0.54638,1.04893,0.81071,1.17064,0.0002773,0.0002773,0.0002773
75,607.183,1.03517,0.84331,1.0992,0.73648,0.72003,0.77831,0.50305,1.13707,0.81954,1.22514,0.0002674,0.0002674,0.0002674
76,614.651,1.02844,0.83843,1.10012,0.73918,0.71888,0.78096,0.53794,1.05885,0.81141,1.17728,0.0002575,0.0002575,0.0002575
77,622.143,1.04604,0.8509,1.10871,0.71954,0.70737,0.77117,0.52735,1.03725,0.80837,1.16406,0.0002476,0.0002476,0.0002476
78,629.626,1.02033,0.83704,1.10054,0.75642,0.70411,0.7824,0.51785,1.11349,0.80386,1.21228,0.0002377,0.0002377,0.0002377
79,637.342,1.04253,0.84926,1.10179,0.71686,0.73599,0.78943,0.55088,0.99777,0.7957,1.14541,0.0002278,0.0002278,0.0002278
80,644.946,1.0411,0.83619,1.09925,0.75365,0.70552,0.80151,0.55175,1.06647,0.78335,1.17778,0.0002179,0.0002179,0.0002179
81,652.535,1.03217,0.82687,1.1045,0.74349,0.71694,0.78629,0.48358,1.1798,0.81551,1.2575,0.000208,0.000208,0.000208
82,660.157,1.02307,0.82871,1.09717,0.77879,0.72294,0.79699,0.53541,1.07688,0.78077,1.18779,0.0001981,0.0001981,0.0001981
83,667.794,1.01065,0.81788,1.08671,0.76232,0.74303,0.81309,0.56648,1.01078,0.76852,1.15014,0.0001882,0.0001882,0.0001882
84,675.406,1.01786,0.81826,1.09334,0.72067,0.73838,0.79917,0.47163,1.26136,0.80602,1.31949,0.0001783,0.0001783,0.0001783
85,683.034,1.01378,0.81063,1.0885,0.71852,0.77946,0.81615,0.57411,0.98522,0.76626,1.13285,0.0001684,0.0001684,0.0001684
86,690.73,1.01612,0.8167,1.09298,0.74358,0.75508,0.81546,0.5438,1.10474,0.77158,1.20164,0.0001585,0.0001585,0.0001585
87,698.296,1.01677,0.82252,1.08999,0.77612,0.75647,0.81155,0.56924,1.01164,0.75816,1.14942,0.0001486,0.0001486,0.0001486
88,705.842,1.02418,0.80161,1.09491,0.762,0.72887,0.8126,0.54905,1.05254,0.75961,1.17378,0.0001387,0.0001387,0.0001387
89,713.445,1.01123,0.7972,1.09496,0.77309,0.72257,0.81842,0.55411,1.06523,0.76223,1.1783,0.0001288,0.0001288,0.0001288
90,721.038,1.023,0.79857,1.09785,0.74035,0.76151,0.81419,0.54897,1.08585,0.76877,1.19282,0.0001189,0.0001189,0.0001189
91,728.908,1.00695,0.78451,1.13957,0.77136,0.72585,0.80888,0.5443,1.04416,0.76627,1.16745,0.000109,0.000109,0.000109
92,736.225,0.99393,0.77746,1.138,0.73234,0.77533,0.82123,0.57237,1.00984,0.75291,1.14768,9.91e-05,9.91e-05,9.91e-05
93,743.452,0.9718,0.75572,1.11686,0.79271,0.73397,0.82587,0.5717,1.01067,0.74603,1.14787,8.92e-05,8.92e-05,8.92e-05
94,750.628,0.97,0.75254,1.11567,0.80449,0.73564,0.82733,0.54748,1.09721,0.75705,1.2022,7.93e-05,7.93e-05,7.93e-05
95,757.797,0.96759,0.7355,1.11334,0.80728,0.73439,0.83301,0.56949,1.0436,0.74489,1.16621,6.94e-05,6.94e-05,6.94e-05
96,764.953,0.96762,0.74151,1.10905,0.79525,0.72944,0.83263,0.57212,1.04158,0.74607,1.16533,5.95e-05,5.95e-05,5.95e-05
97,772.125,0.96516,0.73367,1.11072,0.78784,0.76969,0.83495,0.57285,1.0367,0.74314,1.16414,4.96e-05,4.96e-05,4.96e-05
98,779.412,0.95477,0.73067,1.10916,0.78377,0.75782,0.83895,0.57445,1.03587,0.74181,1.16258,3.97e-05,3.97e-05,3.97e-05
99,786.598,0.96619,0.72573,1.11401,0.787,0.77558,0.83911,0.57801,1.03337,0.7406,1.16071,2.98e-05,2.98e-05,2.98e-05
100,793.807,0.94859,0.72568,1.10076,0.79674,0.77546,0.84246,0.58647,1.01342,0.73513,1.14837,1.99e-05,1.99e-05,1.99e-05
