epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,2935.74,1.26523,1.28136,1.19212,0.36799,0.45517,0.39108,0.2443,1.17631,1.40381,1.21642,0.000802,0.000802,0.000802
22,3071.92,1.32754,1.28569,1.22111,0.52107,0.47305,0.398,0.23154,1.22616,1.38904,1.26393,0.0007921,0.0007921,0.0007921
23,3207.34,1.293,1.27859,1.21271,0.54702,0.44606,0.41825,0.26504,1.18636,1.35515,1.2171,0.0007822,0.0007822,0.0007822
24,3342.54,1.26596,1.2525,1.19876,0.36638,0.47904,0.42884,0.24422,1.25678,1.30078,1.24997,0.0007723,0.0007723,0.0007723
25,3478.04,1.23087,1.2609,1.17755,0.29524,0.46326,0.34133,0.20198,1.30343,1.41953,1.28296,0.0007624,0.0007624,0.0007624
26,3613.66,1.24912,1.23664,1.18121,0.39431,0.48545,0.45132,0.26057,1.29115,1.28959,1.28212,0.0007525,0.0007525,0.0007525
27,3749.06,1.21426,1.20154,1.17575,0.38548,0.46355,0.38863,0.23125,1.34098,1.3872,1.31305,0.0007426,0.0007426,0.0007426
28,3885.22,1.26037,1.21609,1.18732,0.56525,0.47079,0.44571,0.15968,1.85045,1.40144,1.76415,0.0007327,0.0007327,0.0007327
29,4021.68,1.23399,1.18954,1.17097,0.4021,0.51988,0.48845,0.31271,1.17842,1.19497,1.21621,0.0007228,0.0007228,0.0007228
30,4157.92,1.20203,1.17214,1.17233,0.36083,0.54576,0.44398,0.27411,1.17668,1.24152,1.21411,0.0007129,0.0007129,0.0007129
31,4294.77,1.20293,1.16123,1.15804,0.40344,0.52562,0.50757,0.32219,1.13082,1.16659,1.19111,0.000703,0.000703,0.000703
32,4430.74,1.19919,1.15624,1.16368,0.56714,0.51074,0.45443,0.2743,1.26637,1.2337,1.26111,0.0006931,0.0006931,0.0006931
33,4566.56,1.22441,1.13754,1.17653,0.40019,0.49888,0.47021,0.28004,1.24355,1.23642,1.25173,0.0006832,0.0006832,0.0006832
34,4702.21,1.22729,1.13911,1.17017,0.36652,0.55389,0.43743,0.19855,1.68446,1.34916,1.59121,0.0006733,0.0006733,0.0006733
35,4837.41,1.21939,1.12508,1.1739,0.39244,0.54023,0.46655,0.28329,1.17475,1.2192,1.2257,0.0006634,0.0006634,0.0006634
36,4973.01,1.20608,1.12712,1.16371,0.4446,0.51456,0.48036,0.31065,1.12238,1.17188,1.17861,0.0006535,0.0006535,0.0006535
37,5108.97,1.18726,1.12586,1.15443,0.59679,0.49222,0.49641,0.2794,1.36789,1.30348,1.3352,0.0006436,0.0006436,0.0006436
38,5244.15,1.18688,1.12154,1.15316,0.39182,0.53327,0.47996,0.30531,1.17886,1.24059,1.2151,0.0006337,0.0006337,0.0006337
39,5380,1.16843,1.12634,1.14708,0.36464,0.56057,0.4422,0.28396,1.19398,1.23961,1.2198,0.0006238,0.0006238,0.0006238
40,5514.94,1.16398,1.08969,1.15839,0.47609,0.52023,0.49435,0.30438,1.25744,1.21908,1.26918,0.0006139,0.0006139,0.0006139
41,5651.12,1.18807,1.11107,1.15999,0.40308,0.59308,0.52617,0.32907,1.20932,1.13737,1.23454,0.000604,0.000604,0.000604
42,5785.86,1.15781,1.09726,1.14838,0.43304,0.6168,0.51536,0.33659,1.13143,1.13925,1.19363,0.0005941,0.0005941,0.0005941
43,5920.88,1.16256,1.07936,1.14638,0.44084,0.54711,0.50886,0.32579,1.19658,1.15182,1.2275,0.0005842,0.0005842,0.0005842
44,6056.55,1.17876,1.07366,1.15207,0.43596,0.6001,0.53065,0.34995,1.12427,1.11628,1.1802,0.0005743,0.0005743,0.0005743
45,6192.61,1.1955,1.08388,1.16195,0.43294,0.65946,0.54192,0.3467,1.10406,1.10075,1.18538,0.0005644,0.0005644,0.0005644
46,6328.56,1.18323,1.06882,1.1545,0.42725,0.57518,0.48374,0.30335,1.19346,1.16379,1.22449,0.0005545,0.0005545,0.0005545
47,6464.07,1.14061,1.06086,1.13301,0.4078,0.59029,0.49108,0.31068,1.20227,1.18169,1.23306,0.0005446,0.0005446,0.0005446
48,6599.7,1.14947,1.06689,1.13843,0.48965,0.58697,0.52991,0.33393,1.19751,1.12411,1.23155,0.0005347,0.0005347,0.0005347
49,6735.62,1.17428,1.05342,1.13881,0.43326,0.60648,0.53961,0.31024,1.32699,1.13966,1.31493,0.0005248,0.0005248,0.0005248
50,6870.8,1.16286,1.0413,1.13918,0.463,0.64056,0.57363,0.36131,1.18374,1.07944,1.22486,0.0005149,0.0005149,0.0005149
51,7006.21,1.15928,1.03192,1.14085,0.47707,0.61476,0.56198,0.3624,1.17053,1.09776,1.21066,0.000505,0.000505,0.000505
52,7141.68,1.14509,1.01637,1.12851,0.48099,0.56181,0.52359,0.29984,1.36379,1.15839,1.33933,0.0004951,0.0004951,0.0004951
53,7277.06,1.13431,1.01946,1.1355,0.48277,0.62049,0.55728,0.31044,1.40911,1.09791,1.37231,0.0004852,0.0004852,0.0004852
54,7412.79,1.14039,1.02314,1.13974,0.47301,0.65758,0.57736,0.38491,1.06711,1.0376,1.15201,0.0004753,0.0004753,0.0004753
55,7548.15,1.11798,1.01228,1.11797,0.49044,0.63219,0.57105,0.34829,1.24373,1.05896,1.25199,0.0004654,0.0004654,0.0004654
56,7683.27,1.11423,1.02163,1.119,0.58046,0.58211,0.60305,0.38736,1.14415,1.0467,1.20163,0.0004555,0.0004555,0.0004555
57,7819.06,1.11845,1.01984,1.11967,0.50514,0.63406,0.58591,0.36851,1.18927,1.04491,1.22602,0.0004456,0.0004456,0.0004456
58,7955.01,1.12497,1.01275,1.12497,0.55451,0.55452,0.5718,0.33136,1.31327,1.07891,1.30535,0.0004357,0.0004357,0.0004357
59,8089.83,1.11865,1.00207,1.12625,0.53413,0.60014,0.5696,0.37402,1.09744,1.02977,1.16823,0.0004258,0.0004258,0.0004258
60,8224.05,1.11095,0.98639,1.11905,0.51943,0.65286,0.61228,0.3946,1.15418,1.0257,1.2025,0.0004159,0.0004159,0.0004159
61,8359.71,1.13964,0.98371,1.12876,0.53483,0.61887,0.60565,0.40254,1.06835,1.01485,1.15933,0.000406,0.000406,0.000406
62,8494.91,1.10997,0.97158,1.11881,0.47072,0.69994,0.60961,0.40664,1.06037,1.00932,1.14924,0.0003961,0.0003961,0.0003961
63,8629.89,1.10462,0.97702,1.11747,0.57042,0.57619,0.59232,0.32452,1.42742,1.08138,1.39939,0.0003862,0.0003862,0.0003862
64,8765.06,1.09289,0.97275,1.10303,0.54569,0.65285,0.62264,0.4103,1.08407,0.99133,1.16101,0.0003763,0.0003763,0.0003763
65,8900.77,1.12494,0.96756,1.13205,0.51435,0.65645,0.61926,0.40197,1.1153,0.98052,1.17784,0.0003664,0.0003664,0.0003664
66,9036.03,1.10968,0.95809,1.12544,0.58778,0.63052,0.63947,0.4048,1.18703,0.99546,1.22133,0.0003565,0.0003565,0.0003565
67,9170.86,1.08518,0.95052,1.10165,0.53742,0.68467,0.63765,0.4212,1.08202,0.96201,1.16294,0.0003466,0.0003466,0.0003466
68,9306.63,1.11009,0.94542,1.12755,0.53921,0.65586,0.62424,0.40848,1.1227,0.97934,1.18319,0.0003367,0.0003367,0.0003367
69,9442.02,1.09092,0.96421,1.11049,0.56884,0.61158,0.61845,0.36205,1.27022,1.02222,1.27992,0.0003268,0.0003268,0.0003268
70,9579.14,1.08359,0.94897,1.1055,0.54745,0.63953,0.63139,0.37523,1.25091,1.01746,1.26425,0.0003169,0.0003169,0.0003169
71,9714.65,1.07344,0.93219,1.10583,0.58436,0.65694,0.65141,0.39819,1.22565,0.98082,1.2571,0.000307,0.000307,0.000307
72,9849.12,1.08924,0.94108,1.11001,0.55518,0.66219,0.65364,0.41322,1.16056,0.99184,1.20325,0.0002971,0.0002971,0.0002971
73,9984.63,1.08423,0.92069,1.10482,0.55694,0.68085,0.66053,0.43252,1.11417,0.95101,1.17906,0.0002872,0.0002872,0.0002872
74,10120.3,1.09298,0.94114,1.11339,0.55015,0.67838,0.65982,0.45271,1.02434,0.94482,1.12979,0.0002773,0.0002773,0.0002773
75,10256.2,1.07389,0.90625,1.09493,0.57459,0.66532,0.65141,0.40453,1.18827,0.95512,1.22423,0.0002674,0.0002674,0.0002674
76,10391.2,1.0681,0.92755,1.09951,0.57341,0.69169,0.65972,0.40825,1.24402,0.98155,1.25978,0.0002575,0.0002575,0.0002575
77,10526.8,1.07015,0.92768,1.09382,0.5809,0.6814,0.65089,0.44651,1.04282,0.92884,1.13681,0.0002476,0.0002476,0.0002476
78,10661.8,1.07255,0.9324,1.09985,0.51568,0.64912,0.61027,0.37868,1.20212,0.98856,1.23991,0.0002377,0.0002377,0.0002377
79,10797.9,1.05353,0.9057,1.09019,0.55942,0.68402,0.65139,0.43893,1.08457,0.94261,1.16247,0.0002278,0.0002278,0.0002278
80,10933.6,1.06127,0.91235,1.09348,0.58161,0.64719,0.65834,0.43486,1.11681,0.94553,1.17921,0.0002179,0.0002179,0.0002179
81,11069,1.05704,0.90174,1.0918,0.59542,0.6878,0.68487,0.45391,1.09137,0.90945,1.16802,0.000208,0.000208,0.000208
82,11204.5,1.06518,0.9133,1.09531,0.59466,0.70624,0.68608,0.46305,1.04996,0.90482,1.1417,0.0001981,0.0001981,0.0001981
83,11340.4,1.03893,0.89599,1.09027,0.58375,0.7003,0.67586,0.43996,1.11455,0.9248,1.17923,0.0001882,0.0001882,0.0001882
84,11475.4,1.04529,0.88471,1.08642,0.63329,0.67394,0.69408,0.45464,1.12243,0.8972,1.17691,0.0001783,0.0001783,0.0001783
85,11610.8,1.06371,0.89097,1.09697,0.60616,0.67074,0.68291,0.47212,1.0156,0.89794,1.12201,0.0001684,0.0001684,0.0001684
86,11745.7,1.06658,0.89393,1.1113,0.58591,0.67735,0.68331,0.43699,1.17979,0.92884,1.22184,0.0001585,0.0001585,0.0001585
87,11880.2,1.02589,0.87489,1.08937,0.63697,0.63138,0.68225,0.46181,1.05374,0.89372,1.14015,0.0001486,0.0001486,0.0001486
88,12015.2,1.03748,0.8785,1.07845,0.59837,0.7068,0.6821,0.46303,1.03707,0.88992,1.13059,0.0001387,0.0001387,0.0001387
89,12150.9,1.0477,0.87698,1.08175,0.63325,0.68026,0.70543,0.4674,1.08507,0.89362,1.15939,0.0001288,0.0001288,0.0001288
90,12287.1,1.04467,0.87585,1.08024,0.62967,0.68011,0.70094,0.45519,1.13269,0.89366,1.18634,0.0001189,0.0001189,0.0001189
91,12418.3,1.02897,0.86407,1.11528,0.56829,0.71921,0.69469,0.46951,1.05419,0.89834,1.13819,0.000109,0.000109,0.000109
92,12549.7,1.02438,0.85978,1.12224,0.59063,0.67119,0.67885,0.45749,1.0601,0.90268,1.14417,9.91e-05,9.91e-05,9.91e-05
93,12680.7,1.00757,0.83298,1.10619,0.59595,0.69139,0.69653,0.45651,1.12662,0.89965,1.18424,8.92e-05,8.92e-05,8.92e-05
94,12811.6,0.99645,0.8281,1.10633,0.6458,0.67198,0.6983,0.46658,1.06829,0.88035,1.14899,7.93e-05,7.93e-05,7.93e-05
95,12942.3,0.99177,0.81733,1.09697,0.6145,0.69995,0.69704,0.46586,1.07292,0.87868,1.15272,6.94e-05,6.94e-05,6.94e-05
96,13073.5,0.99132,0.82839,1.1015,0.58531,0.72102,0.69014,0.44118,1.15446,0.89308,1.20212,5.95e-05,5.95e-05,5.95e-05
97,13204.4,0.99109,0.81902,1.09494,0.63105,0.6841,0.70351,0.46485,1.10739,0.87532,1.17192,4.96e-05,4.96e-05,4.96e-05
98,13336.3,0.98949,0.81759,1.09997,0.62749,0.69235,0.70135,0.47361,1.06479,0.86991,1.14728,3.97e-05,3.97e-05,3.97e-05
99,13467.6,0.98883,0.82105,1.10469,0.62871,0.69385,0.70858,0.48007,1.05474,0.8673,1.14195,2.98e-05,2.98e-05,2.98e-05
100,13600.5,0.98375,0.81191,1.09839,0.6349,0.69507,0.70951,0.48202,1.0514,0.86205,1.13974,1.99e-05,1.99e-05,1.99e-05
