epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,116.555,1.29917,1.3391,1.25119,0.52355,0.46414,0.40524,0.24206,1.23397,1.29438,1.28863,0.0008614,0.0008614,0.0008614
16,124.097,1.26261,1.30841,1.23002,0.35848,0.50886,0.41215,0.2531,1.24897,1.23789,1.28329,0.0008515,0.0008515,0.0008515
17,131.608,1.2474,1.23096,1.21461,0.30496,0.47112,0.33585,0.21216,1.24431,1.30071,1.27926,0.0008416,0.0008416,0.0008416
18,139.098,1.29164,1.27971,1.24882,0.3264,0.52904,0.36945,0.21662,1.24936,1.2319,1.29083,0.0008317,0.0008317,0.0008317
19,146.535,1.22384,1.2209,1.21502,0.31837,0.57252,0.35676,0.17259,1.48873,1.29091,1.47084,0.0008218,0.0008218,0.0008218
20,153.986,1.24961,1.23698,1.21612,0.41896,0.52481,0.45789,0.25994,1.31758,1.21442,1.3481,0.0008119,0.0008119,0.0008119
21,161.608,1.25634,1.18937,1.22306,0.34397,0.54762,0.39026,0.18057,1.53717,1.47161,1.46001,0.000802,0.000802,0.000802
22,169.071,1.23079,1.20101,1.20868,0.50938,0.3381,0.33338,0.15874,1.50368,1.27446,1.46933,0.0007921,0.0007921,0.0007921
23,176.58,1.21125,1.17498,1.194,0.60531,0.44713,0.46649,0.20326,1.54059,1.20758,1.51745,0.0007822,0.0007822,0.0007822
24,184.076,1.24502,1.18253,1.21807,0.54732,0.5089,0.49047,0.22639,1.52889,1.20301,1.50562,0.0007723,0.0007723,0.0007723
25,191.563,1.22774,1.15473,1.20519,0.4154,0.53647,0.50032,0.29432,1.28963,1.16874,1.31756,0.0007624,0.0007624,0.0007624
26,199.099,1.21793,1.14383,1.18989,0.46955,0.55519,0.50628,0.28168,1.23985,1.11366,1.28561,0.0007525,0.0007525,0.0007525
27,206.614,1.21964,1.15204,1.1962,0.58072,0.52575,0.51599,0.26566,1.29815,1.18822,1.30577,0.0007426,0.0007426,0.0007426
28,214.173,1.20819,1.14161,1.20048,0.43125,0.57,0.5148,0.32322,1.13893,1.0995,1.22553,0.0007327,0.0007327,0.0007327
29,221.707,1.18109,1.14338,1.18391,0.66435,0.47401,0.54364,0.26877,1.49216,1.17875,1.45739,0.0007228,0.0007228,0.0007228
30,229.222,1.20248,1.10961,1.19057,0.44817,0.50736,0.46077,0.2673,1.22041,1.15666,1.26824,0.0007129,0.0007129,0.0007129
31,236.693,1.23504,1.11604,1.21135,0.48723,0.52432,0.50913,0.29044,1.2601,1.10337,1.29349,0.000703,0.000703,0.000703
32,244.156,1.18251,1.09483,1.1763,0.66725,0.41436,0.49333,0.17773,1.6342,1.24348,1.61469,0.0006931,0.0006931,0.0006931
33,251.632,1.18096,1.10607,1.19355,0.49067,0.53201,0.49293,0.2916,1.17736,1.11663,1.255,0.0006832,0.0006832,0.0006832
34,259.191,1.17449,1.09209,1.18279,0.50949,0.54771,0.53943,0.31364,1.28723,1.10254,1.32237,0.0006733,0.0006733,0.0006733
35,266.707,1.19201,1.07672,1.18183,0.58535,0.52003,0.56245,0.29817,1.3569,1.07159,1.36549,0.0006634,0.0006634,0.0006634
36,274.209,1.15338,1.05791,1.1669,0.49503,0.46525,0.48684,0.25668,1.40994,1.14981,1.41075,0.0006535,0.0006535,0.0006535
37,281.727,1.16498,1.07923,1.18183,0.50624,0.57356,0.56391,0.29808,1.33819,1.10695,1.35801,0.0006436,0.0006436,0.0006436
38,289.227,1.15148,1.04181,1.16885,0.52012,0.47581,0.499,0.30833,1.18962,1.0503,1.25605,0.0006337,0.0006337,0.0006337
39,296.728,1.14212,1.03597,1.15596,0.54267,0.58375,0.59619,0.40195,1.10465,0.98682,1.20764,0.0006238,0.0006238,0.0006238
40,304.345,1.15066,1.04904,1.17101,0.44974,0.52902,0.47132,0.28975,1.18333,1.05607,1.25878,0.0006139,0.0006139,0.0006139
41,311.861,1.15239,1.0185,1.16525,0.47814,0.60132,0.52891,0.35799,1.07441,1.00064,1.19456,0.000604,0.000604,0.000604
42,319.34,1.13107,1.00669,1.15955,0.51834,0.52027,0.52913,0.29053,1.25587,1.03092,1.30441,0.0005941,0.0005941,0.0005941
43,326.811,1.1666,1.02549,1.17127,0.40494,0.54665,0.43532,0.29279,1.09359,1.09098,1.19804,0.0005842,0.0005842,0.0005842
44,334.239,1.13724,1.00641,1.16154,0.49552,0.62531,0.58681,0.33152,1.24121,1.0106,1.29089,0.0005743,0.0005743,0.0005743
45,341.759,1.13164,1.00439,1.14942,0.53681,0.53922,0.54511,0.36714,1.08411,0.98837,1.19217,0.0005644,0.0005644,0.0005644
46,349.23,1.13542,0.97831,1.15816,0.49602,0.59884,0.58736,0.31508,1.2675,1.04107,1.31068,0.0005545,0.0005545,0.0005545
47,356.832,1.10187,0.96356,1.14303,0.53797,0.63585,0.61343,0.33398,1.24658,0.99475,1.29821,0.0005446,0.0005446,0.0005446
48,364.274,1.12445,0.97596,1.14751,0.51458,0.64969,0.61548,0.41489,1.08728,1.00639,1.18923,0.0005347,0.0005347,0.0005347
49,371.735,1.11286,0.9699,1.14873,0.49539,0.56689,0.55572,0.32241,1.22016,0.99764,1.28241,0.0005248,0.0005248,0.0005248
50,379.19,1.11181,0.96511,1.14835,0.51126,0.55592,0.54972,0.34609,1.16256,1.04503,1.22944,0.0005149,0.0005149,0.0005149
51,386.629,1.107,0.94974,1.1429,0.55335,0.56794,0.58372,0.39112,1.07945,0.96071,1.19347,0.000505,0.000505,0.000505
52,394.066,1.12936,0.96085,1.16369,0.51819,0.64872,0.61128,0.35976,1.21539,0.965,1.28118,0.0004951,0.0004951,0.0004951
53,401.553,1.12271,0.95054,1.15237,0.51792,0.65481,0.60266,0.37763,1.1151,0.94913,1.21356,0.0004852,0.0004852,0.0004852
54,409.117,1.12617,0.97375,1.16614,0.5269,0.65271,0.61684,0.40662,1.07524,0.97028,1.1838,0.0004753,0.0004753,0.0004753
55,416.581,1.09606,0.94308,1.13258,0.58614,0.6482,0.64436,0.39509,1.15312,0.93977,1.23689,0.0004654,0.0004654,0.0004654
56,424.051,1.10248,0.9329,1.13567,0.55699,0.56858,0.59551,0.36087,1.19297,0.9369,1.25765,0.0004555,0.0004555,0.0004555
57,431.5,1.08962,0.93284,1.13856,0.60138,0.62185,0.63962,0.40452,1.14768,0.94114,1.22754,0.0004456,0.0004456,0.0004456
58,438.915,1.1001,0.93734,1.14114,0.54265,0.63432,0.61204,0.41025,1.04252,0.92833,1.17166,0.0004357,0.0004357,0.0004357
59,446.327,1.07833,0.91715,1.13474,0.5908,0.65051,0.66007,0.4531,1.05846,0.90984,1.17693,0.0004258,0.0004258,0.0004258
60,453.886,1.07752,0.92373,1.13182,0.6112,0.57455,0.63529,0.41392,1.0754,0.90033,1.19068,0.0004159,0.0004159,0.0004159
61,461.369,1.07719,0.90912,1.13146,0.62054,0.57377,0.65242,0.41922,1.06878,0.89945,1.18639,0.000406,0.000406,0.000406
62,468.794,1.07543,0.91279,1.12199,0.53261,0.55642,0.54003,0.35632,1.13246,0.95656,1.22429,0.0003961,0.0003961,0.0003961
63,476.243,1.07236,0.9067,1.12511,0.56161,0.59069,0.58508,0.34381,1.22509,0.96442,1.2856,0.0003862,0.0003862,0.0003862
64,483.684,1.06348,0.89687,1.12026,0.61073,0.67029,0.68918,0.45517,1.05228,0.87106,1.17717,0.0003763,0.0003763,0.0003763
65,491.181,1.06786,0.91039,1.12718,0.62055,0.61742,0.65871,0.35938,1.31604,0.95742,1.34755,0.0003664,0.0003664,0.0003664
66,498.55,1.04941,0.89161,1.11866,0.61248,0.65909,0.67462,0.4125,1.20993,0.91481,1.27424,0.0003565,0.0003565,0.0003565
67,506.097,1.0511,0.86242,1.1091,0.57788,0.6322,0.64175,0.35872,1.24725,0.91982,1.30469,0.0003466,0.0003466,0.0003466
68,513.525,1.05092,0.8703,1.11663,0.63369,0.66405,0.70064,0.44016,1.13509,0.86895,1.22725,0.0003367,0.0003367,0.0003367
69,520.95,1.05613,0.88634,1.1223,0.56173,0.65043,0.65246,0.41948,1.06727,0.88981,1.18365,0.0003268,0.0003268,0.0003268
70,528.357,1.05416,0.86814,1.11932,0.67792,0.64175,0.7118,0.48265,1.02301,0.86018,1.1556,0.0003169,0.0003169,0.0003169
71,535.783,1.0605,0.86142,1.11327,0.65484,0.61433,0.68436,0.41765,1.14735,0.88518,1.23075,0.000307,0.000307,0.000307
72,543.249,1.06547,0.86549,1.12311,0.61966,0.6588,0.67954,0.42115,1.11768,0.86045,1.21241,0.0002971,0.0002971,0.0002971
73,550.808,1.0378,0.85704,1.10102,0.62498,0.67104,0.68854,0.41867,1.15244,0.86026,1.23996,0.0002872,0.0002872,0.0002872
74,558.224,1.04188,0.86089,1.10635,0.61575,0.69817,0.71305,0.4537,1.11719,0.84911,1.21414,0.0002773,0.0002773,0.0002773
75,565.694,1.03768,0.84276,1.10438,0.66852,0.65446,0.71788,0.4485,1.08403,0.83879,1.19534,0.0002674,0.0002674,0.0002674
76,573.141,1.03801,0.85971,1.10666,0.65215,0.66054,0.71935,0.46052,1.08911,0.85379,1.19716,0.0002575,0.0002575,0.0002575
77,580.548,1.04955,0.8565,1.11982,0.69563,0.65516,0.73006,0.45858,1.12076,0.85193,1.21167,0.0002476,0.0002476,0.0002476
78,587.929,1.0184,0.82239,1.11043,0.62632,0.68933,0.70496,0.43118,1.14078,0.87149,1.22892,0.0002377,0.0002377,0.0002377
79,596.126,1.03294,0.84191,1.10605,0.64239,0.67214,0.72044,0.46262,1.05262,0.85393,1.17733,0.0002278,0.0002278,0.0002278
80,604.821,1.02031,0.82428,1.09313,0.69592,0.66244,0.74292,0.49129,1.05358,0.8342,1.1785,0.0002179,0.0002179,0.0002179
81,613.346,1.04235,0.83388,1.11628,0.68974,0.68541,0.74537,0.46962,1.11169,0.82502,1.21268,0.000208,0.000208,0.000208
82,621.949,1.01735,0.82934,1.09578,0.67711,0.69393,0.73403,0.47359,1.07296,0.82891,1.18589,0.0001981,0.0001981,0.0001981
83,630.62,1.01981,0.82433,1.09656,0.67881,0.70272,0.74289,0.48548,1.10053,0.81509,1.19904,0.0001882,0.0001882,0.0001882
84,639.304,1.01464,0.82507,1.0981,0.64548,0.7537,0.75062,0.45439,1.16365,0.83693,1.24705,0.0001783,0.0001783,0.0001783
85,648.012,1.00805,0.8105,1.08902,0.73677,0.66887,0.7613,0.50654,1.03842,0.80645,1.16913,0.0001684,0.0001684,0.0001684
86,656.72,1.00485,0.80532,1.09224,0.66403,0.68385,0.72532,0.45093,1.13722,0.84294,1.22197,0.0001585,0.0001585,0.0001585
87,665.405,1.00565,0.81495,1.08942,0.69822,0.71259,0.76355,0.4831,1.12019,0.81629,1.21355,0.0001486,0.0001486,0.0001486
88,673.986,0.99991,0.80265,1.09169,0.6832,0.69482,0.75063,0.47591,1.12511,0.81435,1.21647,0.0001387,0.0001387,0.0001387
89,682.614,1.00615,0.79483,1.0927,0.6783,0.71348,0.75757,0.4808,1.12039,0.80973,1.21358,0.0001288,0.0001288,0.0001288
90,691.248,1.02047,0.79784,1.09317,0.71596,0.719,0.77424,0.52202,1.03914,0.78659,1.16285,0.0001189,0.0001189,0.0001189
91,700.557,0.99872,0.77584,1.13207,0.69839,0.70035,0.76128,0.5005,1.05237,0.80291,1.1716,0.000109,0.000109,0.000109
92,709.067,0.99355,0.76619,1.14119,0.70618,0.66954,0.74684,0.50398,1.03005,0.80681,1.15735,9.91e-05,9.91e-05,9.91e-05
93,717.766,0.99215,0.75767,1.13277,0.71482,0.68147,0.76303,0.48964,1.09212,0.80392,1.19189,8.92e-05,8.92e-05,8.92e-05
94,726.274,0.96554,0.74144,1.1169,0.70239,0.67982,0.7574,0.46526,1.15372,0.81417,1.23625,7.93e-05,7.93e-05,7.93e-05
95,734.754,0.96442,0.73957,1.11674,0.67615,0.74985,0.7745,0.51154,1.06507,0.78603,1.18016,6.94e-05,6.94e-05,6.94e-05
96,743.276,0.95714,0.7477,1.11017,0.66935,0.73802,0.7636,0.50548,1.07407,0.79329,1.1825,5.95e-05,5.95e-05,5.95e-05
97,751.75,0.96559,0.7316,1.11662,0.68186,0.72694,0.77141,0.50325,1.0802,0.78851,1.18556,4.96e-05,4.96e-05,4.96e-05
98,760.212,0.95765,0.72926,1.11539,0.68156,0.73123,0.77383,0.49653,1.10318,0.78974,1.20147,3.97e-05,3.97e-05,3.97e-05
99,768.802,0.97247,0.73826,1.1251,0.66995,0.75271,0.77412,0.49866,1.09152,0.78517,1.19436,2.98e-05,2.98e-05,2.98e-05
100,777.292,0.94696,0.72604,1.10628,0.65407,0.77363,0.7752,0.50706,1.06948,0.78133,1.1802,1.99e-05,1.99e-05,1.99e-05
