epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,12336.7,1.04521,0.89393,1.08957,0.60068,0.67057,0.66947,0.41686,1.12751,0.85783,1.17024,0.0001882,0.0001882,0.0001882
84,12482.7,1.06708,0.89301,1.09526,0.60627,0.70662,0.70305,0.47935,0.99727,0.81903,1.09282,0.0001783,0.0001783,0.0001783
85,12633.7,1.05355,0.88952,1.08415,0.62552,0.70265,0.70309,0.47566,0.99193,0.81269,1.09102,0.0001684,0.0001684,0.0001684
86,12783.7,1.04921,0.88203,1.08612,0.72475,0.62065,0.71029,0.46232,1.07146,0.83915,1.13133,0.0001585,0.0001585,0.0001585
87,12928.2,1.03432,0.87778,1.0879,0.6532,0.68366,0.70662,0.47663,1.01615,0.82262,1.0987,0.0001486,0.0001486,0.0001486
88,13072,1.0358,0.88741,1.07808,0.66546,0.67211,0.70716,0.46086,1.03997,0.81509,1.11389,0.0001387,0.0001387,0.0001387
89,13215.8,1.04863,0.87528,1.0832,0.63497,0.67489,0.70024,0.46345,1.02774,0.81909,1.10359,0.0001288,0.0001288,0.0001288
90,13360,1.03374,0.87484,1.07368,0.66323,0.64935,0.70314,0.45253,1.04523,0.82229,1.11772,0.0001189,0.0001189,0.0001189
91,13502.5,1.04049,0.86271,1.1151,0.61498,0.69638,0.6957,0.46979,0.98564,0.84435,1.08884,0.000109,0.000109,0.000109
92,13650.2,1.0274,0.85607,1.12481,0.63749,0.69498,0.71518,0.46625,1.05698,0.82561,1.12574,9.91e-05,9.91e-05,9.91e-05
93,13795.2,1.00897,0.83309,1.10567,0.62693,0.71443,0.70326,0.45842,1.0312,0.82452,1.11362,8.92e-05,8.92e-05,8.92e-05
94,13951.9,0.99432,0.82448,1.09985,0.62167,0.71313,0.7062,0.46985,0.993,0.80159,1.09131,7.93e-05,7.93e-05,7.93e-05
95,14127.6,0.98992,0.81504,1.09193,0.67039,0.68867,0.71906,0.47044,1.03607,0.80785,1.1138,6.94e-05,6.94e-05,6.94e-05
96,14279.7,1.00282,0.82745,1.09992,0.61868,0.74335,0.72303,0.46635,1.05453,0.81326,1.12498,5.95e-05,5.95e-05,5.95e-05
97,14429,1.00087,0.81041,1.09192,0.64811,0.69256,0.71726,0.4797,1.00819,0.80229,1.09985,4.96e-05,4.96e-05,4.96e-05
98,14581.9,0.98389,0.81367,1.09288,0.65384,0.69699,0.72496,0.47747,1.02667,0.79813,1.11067,3.97e-05,3.97e-05,3.97e-05
99,14729.9,0.99062,0.80987,1.10142,0.64399,0.70924,0.72833,0.47658,1.03338,0.80082,1.1129,2.98e-05,2.98e-05,2.98e-05
100,14873,0.97805,0.80108,1.08751,0.64644,0.713,0.7251,0.48735,1.00808,0.7968,1.09905,1.99e-05,1.99e-05,1.99e-05
