epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
35;435.764;116.491;114.757;116.411;0.47975;0.49177;0.50439;0.22907;161.897;125.409;156.507;0.0006634;0.0006634;0.0006634
36;447.892;117.592;113.808;117.276;0.62131;0.49968;0.5135;0.33157;114.834;111.824;122.569;0.0006535;0.0006535;0.0006535
37;460.185;118.188;111.851;11.836;0.38147;0.61847;0.48468;0.26539;140.799;125.771;139.216;0.0006436;0.0006436;0.0006436
38;472.305;118.059;112.181;117.266;0.46867;0.54521;0.5219;0.28814;133.389;120.022;134.277;0.0006337;0.0006337;0.0006337
39;484.431;116.602;112.387;116.701;0.57201;0.49439;0.47987;0.22665;154.617;121.387;153.302;0.0006238;0.0006238;0.0006238
40;496.758;114.308;110.396;11.635;0.42503;0.56601;0.51415;0.2422;152.764;124.097;15.052;0.0006139;0.0006139;0.0006139
41;508.887;114.314;109.467;115.235;0.46808;0.53273;0.53108;0.2719;140.678;115.727;140.471;0.000604;0.000604;0.000604
42;521.037;114.186;107.848;115.271;0.4963;0.56681;0.55131;0.36086;113.545;106.905;121.681;0.0005941;0.0005941;0.0005941
43;533.309;112.222;107.742;114.416;0.48852;0.58666;0.5581;0.35503;118.978;108.845;124.758;0.0005842;0.0005842;0.0005842
44;545.533;113.803;106.641;115.457;0.45069;0.58383;0.55415;0.32705;131.087;11.079;132.007;0.0005743;0.0005743;0.0005743
45;557.759;116.822;107.141;116.901;0.47501;0.55897;0.55105;0.34128;1.209;10.982;125.727;0.0005644;0.0005644;0.0005644
46;569.883;11.384;105.284;115.215;0.67428;0.49165;0.54038;0.32247;125.616;110.869;128.696;0.0005545;0.0005545;0.0005545
47;582.363;112.181;104.349;114.095;0.42879;0.64032;0.56012;0.34761;117.691;106.304;124.626;0.0005446;0.0005446;0.0005446
48;594.632;113.302;105.016;114.892;0.52211;0.56121;0.55314;0.37249;109.429;106.448;11.987;0.0005347;0.0005347;0.0005347
49;606.822;117.526;106.055;117.734;0.47711;0.63875;0.57812;0.37953;111.947;10.518;121.261;0.0005248;0.0005248;0.0005248
50;618.951;111.705;104.679;11.453;0.50205;0.57766;0.57577;0.34518;129.045;107.125;1.313;0.0005149;0.0005149;0.0005149
51;631.297;114.274;105.023;115.249;0.51263;0.57606;0.56163;0.29341;143.893;109.178;143.656;0.000505;0.000505;0.000505
52;643.503;113.026;10.214;116.035;0.49963;0.57807;0.57774;0.35455;123.893;105.245;128.434;0.0004951;0.0004951;0.0004951
53;655.842;112.055;103.632;114.662;0.41244;0.66116;0.5541;0.34797;121.441;107.809;126.517;0.0004852;0.0004852;0.0004852
54;668.064;109.041;105.306;113.653;0.47672;0.50215;0.52306;0.30148;129.393;110.617;133.798;0.0004753;0.0004753;0.0004753
55;680.256;111.271;100.828;114.825;0.51736;0.58528;0.58241;0.36254;121.458;106.804;127.163;0.0004654;0.0004654;0.0004654
56;692.608;110.029;101.753;113.711;0.50295;0.59159;0.57364;0.34428;121.708;104.675;127.664;0.0004555;0.0004555;0.0004555
57;704.899;110.437;10.053;114.765;0.51057;0.64246;0.6098;0.4061;109.149;102.476;119.538;0.0004456;0.0004456;0.0004456
58;717.173;11.255;0.99465;115.436;0.50358;0.64183;0.59997;0.40151;106.585;0.99837;118.765;0.0004357;0.0004357;0.0004357
59;729.35;107.339;0.98257;113.115;0.49787;0.7051;0.63314;0.36279;128.576;10.168;132.833;0.0004258;0.0004258;0.0004258
60;741.6;108.641;0.99175;113.651;0.50513;0.63657;0.58972;0.38167;114.063;103.178;122.177;0.0004159;0.0004159;0.0004159
61;753.94;107.052;0.97514;113.088;0.61129;0.61425;0.63295;0.40042;117.036;101.274;12.388;0.000406;0.000406;0.000406
62;766.148;107.183;0.99088;112.152;0.57747;0.62432;0.62454;0.36673;127.809;102.423;131.664;0.0003961;0.0003961;0.0003961
63;778.425;106.783;0.98856;112.214;0.63715;0.60032;0.62737;0.39319;119.125;10.249;125.925;0.0003862;0.0003862;0.0003862
64;790.723;109.091;0.97006;113.709;0.58028;0.6444;0.6457;0.36332;132.887;103.137;136.095;0.0003763;0.0003763;0.0003763
65;802.967;107.959;0.97972;11.365;0.51265;0.66189;0.63447;0.35398;128.268;0.99677;132.607;0.0003664;0.0003664;0.0003664
66;815.222;110.571;0.99427;115.317;0.61133;0.65056;0.65817;0.42398;110.864;0.95359;121.437;0.0003565;0.0003565;0.0003565
67;827.408;108.145;0.93905;113.332;0.56014;0.63527;0.63033;0.35804;133.134;103.644;135.717;0.0003466;0.0003466;0.0003466
68;839.669;106.249;0.94777;112.538;0.61041;0.64129;0.65682;0.34574;143.512;100.091;144.456;0.0003367;0.0003367;0.0003367
69;852.025;111.758;0.96969;114.709;0.57336;0.6664;0.65137;0.4372;102.735;0.94521;116.035;0.0003268;0.0003268;0.0003268
70;864.176;106.417;0.94014;112.532;0.64775;0.63059;0.6815;0.43922;109.934;0.9495;12.012;0.0003169;0.0003169;0.0003169
71;876.368;105.429;0.93933;111.889;0.61252;0.64498;0.6532;0.38781;125.085;0.96646;129.051;0.000307;0.000307;0.000307
72;888.62;106.492;0.92922;111.607;0.61843;0.62108;0.66676;0.40959;116.319;0.9628;124.216;0.0002971;0.0002971;0.0002971
73;900.83;104.317;0.93262;111.085;0.67357;0.60996;0.68286;0.43042;113.462;0.94356;122.686;0.0002872;0.0002872;0.0002872
74;913.104;106.288;0.94352;111.977;0.6232;0.6626;0.68818;0.43998;112.019;0.92344;122.048;0.0002773;0.0002773;0.0002773
75;925.246;10.518;0.91885;111.292;0.6855;0.63035;0.69225;0.40125;128.777;0.9759;1.324;0.0002674;0.0002674;0.0002674
76;937.37;10.314;0.91901;111.323;0.63479;0.67229;0.699;0.44477;112.061;0.9366;12.163;0.0002575;0.0002575;0.0002575
77;949.705;104.794;0.91213;112.154;0.64384;0.65558;0.69079;0.43041;116.623;0.94995;124.944;0.0002476;0.0002476;0.0002476
78;961.988;103.812;0.92251;111.989;0.64928;0.64614;0.69659;0.43251;118.259;0.96579;125.476;0.0002377;0.0002377;0.0002377
79;974.303;104.945;0.9118;111.289;0.62573;0.67095;0.7035;0.46718;104.281;0.90897;11.731;0.0002278;0.0002278;0.0002278
80;986.608;105.401;0.91445;111.143;0.66675;0.65848;0.71636;0.43833;11.607;0.91512;123.992;0.0002179;0.0002179;0.0002179
81;998.824;105.464;0.8968;112.578;0.64882;0.67327;0.69441;0.44512;112.215;0.92952;121.242;0.000208;0.000208;0.000208
82;1011.14;103.666;0.89229;111.134;0.63383;0.65804;0.70706;0.45959;1.092;0.90279;119.778;0.0001981;0.0001981;0.0001981
83;1023.34;104.249;0.89399;110.888;0.6407;0.66368;0.70533;0.44146;11.694;0.92436;124.647;0.0001882;0.0001882;0.0001882
84;1035.46;10.405;0.88868;111.359;0.68344;0.66552;0.72879;0.43664;122.109;0.92618;128.009;0.0001783;0.0001783;0.0001783
85;1047.85;102.298;0.89059;110.123;0.63494;0.67725;0.7041;0.43128;120.791;0.93028;127.196;0.0001684;0.0001684;0.0001684
86;1059.94;101.845;0.89172;110.287;0.67624;0.69646;0.73629;0.424;127.044;0.92568;131.575;0.0001585;0.0001585;0.0001585
87;1072.2;102.726;0.88825;110.258;0.63983;0.67929;0.71225;0.44874;115.095;0.91188;123.366;0.0001486;0.0001486;0.0001486
88;1084.32;101.565;0.87169;110.171;0.69797;0.67141;0.73851;0.47766;110.352;0.89555;12.038;0.0001387;0.0001387;0.0001387
89;1096.53;101.764;0.85896;109.967;0.67113;0.69553;0.73339;0.44623;121.077;0.9068;127.553;0.0001288;0.0001288;0.0001288
90;1108.73;102.125;0.86956;110.617;0.71427;0.68409;0.7502;0.47862;111.201;0.87628;120.818;0.0001189;0.0001189;0.0001189
91;1121.09;102.905;0.86077;115.317;0.69779;0.66747;0.73372;0.45414;116.482;0.90728;124.942;0.000109;0.000109;0.000109
92;1132.92;100.213;0.85399;114.702;0.69006;0.68653;0.73711;0.4725;110.656;0.87863;121.076;9.91e-05;9.91e-05;9.91e-05
93;1144.95;0.98638;0.83049;113.556;0.70385;0.68633;0.75204;0.48994;107.077;0.87087;118.663;8.92e-05;8.92e-05;8.92e-05
94;1156.89;0.99054;0.82382;113.594;0.71012;0.68862;0.74774;0.48222;108.571;0.87522;119.459;7.93e-05;7.93e-05;7.93e-05
95;1168.88;0.9808;0.81993;113.506;0.69262;0.7171;0.75847;0.49337;105.943;0.8612;117.862;6.94e-05;6.94e-05;6.94e-05
96;1180.81;0.98726;0.81777;112.863;0.70725;0.71136;0.75588;0.49614;105.606;0.85352;117.727;5.95e-05;5.95e-05;5.95e-05
97;1192.65;0.98072;0.81573;113.126;0.72195;0.69321;0.75641;0.4852;109.275;0.86148;11.987;4.96e-05;4.96e-05;4.96e-05
98;1204.54;0.95998;0.80071;112.547;0.72518;0.69879;0.76066;0.49398;107.221;0.85557;11.847;3.97e-05;3.97e-05;3.97e-05
99;1216.38;0.99178;0.8079;114.274;0.71607;0.69843;0.76232;0.4921;108.492;0.85204;119.235;2.98e-05;2.98e-05;2.98e-05
100;1228.18;0.9657;0.80423;11.241;0.71358;0.70406;0.76617;0.50396;105.244;0.84539;117.399;1.99e-05;1.99e-05;1.99e-05
