epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
18;229.416;129.171;135.909;123.976;0.48383;0.43596;0.3538;0.22068;125.823;147.805;128.366;0.0008317;0.0008317;0.0008317
19;241.891;124.448;129.239;12.138;0.48794;0.4762;0.37893;0.20419;143.178;146.744;139.538;0.0008218;0.0008218;0.0008218
20;254.612;124.942;12.894;121.208;0.50538;0.4246;0.35581;0.18141;139.083;139.398;137.693;0.0008119;0.0008119;0.0008119
21;267.449;124.154;126.481;120.639;0.28544;0.51298;0.39135;0.24262;128.892;157.148;130.958;0.000802;0.000802;0.000802
22;280.042;12.634;127.241;122.199;0.4494;0.47587;0.3625;0.16946;161.029;152.076;156.473;0.0007921;0.0007921;0.0007921
23;292.398;125.295;126.516;120.831;0.34621;0.51748;0.41405;0.24156;122.902;130.305;128.393;0.0007822;0.0007822;0.0007822
24;304.89;126.276;127.509;12.229;0.34735;0.53741;0.42465;0.27375;11.682;123.591;122.667;0.0007723;0.0007723;0.0007723
25;317.349;120.723;123.789;118.429;0.32921;0.41106;0.36219;0.17596;153.871;14.116;150.795;0.0007624;0.0007624;0.0007624
26;330.242;120.408;122.982;118.662;0.50862;0.4499;0.38918;0.16611;156.719;131.935;15.245;0.0007525;0.0007525;0.0007525
27;342.688;125.768;124.706;120.838;0.32276;0.53685;0.4095;0.25953;117.113;127.806;124.262;0.0007426;0.0007426;0.0007426
28;355.096;123.459;123.842;121.491;0.39986;0.45678;0.44242;0.28992;117.664;123.316;123.757;0.0007327;0.0007327;0.0007327
29;367.737;123.103;12.111;121.198;0.55728;0.4519;0.4262;0.19006;158.712;131.936;153.249;0.0007228;0.0007228;0.0007228
30;380.42;120.145;11.947;118.919;0.3952;0.44617;0.44634;0.28211;118.384;119.336;124.605;0.0007129;0.0007129;0.0007129
31;392.888;120.615;118.222;118.604;0.60836;0.44503;0.4594;0.30203;113.106;127.015;121.055;0.000703;0.000703;0.000703
32;405.454;119.106;116.766;117.881;0.35821;0.56055;0.45439;0.28825;124.468;124.761;128.373;0.0006931;0.0006931;0.0006931
33;417.761;118.828;118.612;119.029;0.57868;0.50193;0.48906;0.32582;113.044;1.21;121.283;0.0006832;0.0006832;0.0006832
34;430.061;118.665;115.478;118.632;0.53693;0.51074;0.47295;0.30267;117.654;118.669;12.403;0.0006733;0.0006733;0.0006733
35;442.765;118.882;116.343;119.004;0.46711;0.37455;0.3228;0.1152;214.471;226.542;208.807;0.0006634;0.0006634;0.0006634
36;455.011;115.261;112.885;11.686;0.60683;0.50453;0.50396;0.34;111.437;111.851;120.361;0.0006535;0.0006535;0.0006535
37;467.829;11.697;111.429;118.099;0.5966;0.47629;0.47662;0.29863;122.624;119.939;127.122;0.0006436;0.0006436;0.0006436
38;480.442;116.828;113.516;117.885;0.46287;0.51926;0.49879;0.28308;129.448;116.168;133.293;0.0006337;0.0006337;0.0006337
39;492.815;117.853;112.682;118.233;0.63616;0.48273;0.51263;0.28436;136.164;118.689;137.505;0.0006238;0.0006238;0.0006238
40;505.559;115.304;11.064;117.052;0.54574;0.53916;0.53606;0.32383;124.683;115.977;128.227;0.0006139;0.0006139;0.0006139
41;517.968;118.888;110.027;118.239;0.58214;0.51993;0.5296;0.35391;114.876;116.542;122.174;0.000604;0.000604;0.000604
42;530.738;113.855;10.868;115.718;0.43286;0.54127;0.50375;0.31484;112.603;116.568;122.297;0.0005941;0.0005941;0.0005941
43;543.561;119.698;112.094;118.794;0.45298;0.52311;0.51195;0.33849;115.293;114.805;122.339;0.0005842;0.0005842;0.0005842
44;556.103;114.489;111.589;116.656;0.6142;0.51493;0.52912;0.3139;127.313;110.553;130.618;0.0005743;0.0005743;0.0005743
45;568.478;11.688;106.587;117.365;0.59995;0.54725;0.53917;0.33052;119.305;110.862;12.532;0.0005644;0.0005644;0.0005644
46;581.397;114.303;106.003;117.097;0.52862;0.51825;0.53455;0.31336;12.558;113.424;129.834;0.0005545;0.0005545;0.0005545
47;593.737;113.104;105.377;115.649;0.54228;0.52612;0.5302;0.32025;116.378;109.834;123.845;0.0005446;0.0005446;0.0005446
48;606.093;114.556;107.437;116.478;0.46785;0.57806;0.54687;0.38476;102.016;107.199;1.16;0.0005347;0.0005347;0.0005347
49;618.783;111.007;104.925;11.492;0.49079;0.53794;0.51086;0.2809;13.188;114.944;133.971;0.0005248;0.0005248;0.0005248
50;631.778;112.034;105.078;115.437;0.52216;0.53813;0.55248;0.37643;106.241;104.981;117.994;0.0005149;0.0005149;0.0005149
51;644.326;111.476;103.572;115.361;0.55441;0.53549;0.54413;0.36436;111.306;108.393;120.558;0.000505;0.000505;0.000505
52;656.765;113.044;104.077;116.255;0.62305;0.52082;0.57224;0.33433;126.886;106.422;131.048;0.0004951;0.0004951;0.0004951
53;669.233;112.334;10.522;115.349;0.49163;0.54518;0.54584;0.35849;114.804;108.294;122.655;0.0004852;0.0004852;0.0004852
54;682.36;111.935;105.289;116.003;0.56071;0.54786;0.56488;0.38188;109.055;10.468;119.775;0.0004753;0.0004753;0.0004753
55;694.703;112.194;101.327;11.562;0.59542;0.50102;0.55919;0.32789;131.118;111.419;133.358;0.0004654;0.0004654;0.0004654
56;707.499;110.871;101.342;11.435;0.47723;0.57625;0.54864;0.34881;119.433;107.272;125.325;0.0004555;0.0004555;0.0004555
57;720.142;10.909;0.98742;114.353;0.54178;0.52035;0.5714;0.38004;109.735;102.425;120.118;0.0004456;0.0004456;0.0004456
58;732.682;107.781;0.97755;113.859;0.52359;0.56762;0.57549;0.36991;114.245;104.549;122.652;0.0004357;0.0004357;0.0004357
59;745.037;111.022;0.99785;115.467;0.64948;0.55423;0.58302;0.39356;107.926;101.471;119.455;0.0004258;0.0004258;0.0004258
60;757.566;108.774;0.99049;114.573;0.47892;0.60162;0.57241;0.37203;113.657;104.286;12.207;0.0004159;0.0004159;0.0004159
61;770.576;110.685;0.99302;115.945;0.67675;0.53327;0.58523;0.3453;123.541;104.504;128.909;0.000406;0.000406;0.000406
62;783.432;109.208;0.97052;11.375;0.53834;0.57273;0.58663;0.33597;129.985;106.106;133.184;0.0003961;0.0003961;0.0003961
63;795.85;108.764;0.98214;114.558;0.50496;0.60426;0.59584;0.36455;113.661;101.788;122.796;0.0003862;0.0003862;0.0003862
64;808.74;108.131;0.96866;1.137;0.48617;0.61306;0.57985;0.3757;113.593;104.461;122.068;0.0003763;0.0003763;0.0003763
65;821.336;110.598;0.97883;115.423;0.66672;0.54704;0.59555;0.38501;111.163;100.846;121.247;0.0003664;0.0003664;0.0003664
66;833.566;1.067;0.96475;113.705;0.57688;0.55699;0.61207;0.37836;1.23;100.999;128.767;0.0003565;0.0003565;0.0003565
67;846.252;106.942;0.95627;112.998;0.55707;0.58734;0.59984;0.35537;122.209;102.291;128.509;0.0003466;0.0003466;0.0003466
68;858.757;105.851;0.94452;112.778;0.62149;0.54853;0.59571;0.34305;127.894;101.686;132.254;0.0003367;0.0003367;0.0003367
69;871.446;109.401;0.96005;115.628;0.50759;0.6433;0.60446;0.39323;113.745;10.084;122.168;0.0003268;0.0003268;0.0003268
70;883.95;106.622;0.95434;113.516;0.57408;0.57219;0.61311;0.37361;118.802;100.409;125.779;0.0003169;0.0003169;0.0003169
71;896.77;103.811;0.93314;111.613;0.6004;0.57021;0.6229;0.34907;129.264;101.509;133.895;0.000307;0.000307;0.000307
72;909.306;108.319;0.97899;114.749;0.68158;0.57893;0.63066;0.38807;12.111;0.98356;127.665;0.0002971;0.0002971;0.0002971
73;922.694;104.686;0.94255;111.623;0.5878;0.57875;0.62638;0.39715;119.303;100.628;12.636;0.0002872;0.0002872;0.0002872
74;935.15;105.176;0.93058;112.332;0.5117;0.61947;0.59879;0.37478;111.716;0.99722;121.445;0.0002773;0.0002773;0.0002773
75;947.777;105.223;0.9247;111.962;0.62823;0.55759;0.61829;0.346;133.519;101.941;136.457;0.0002674;0.0002674;0.0002674
76;960.022;105.514;0.92467;112.703;0.61098;0.61799;0.63859;0.4302;106.163;0.94594;117.812;0.0002575;0.0002575;0.0002575
77;972.142;106.115;0.92089;113.335;0.55125;0.61785;0.62819;0.40034;110.556;0.95773;120.826;0.0002476;0.0002476;0.0002476
78;984.665;10.519;0.92354;113.508;0.65152;0.5687;0.62561;0.38353;121.662;0.98354;128.356;0.0002377;0.0002377;0.0002377
79;996.954;104.018;0.92112;111.497;0.5553;0.63325;0.62973;0.41293;109.278;0.96303;119.705;0.0002278;0.0002278;0.0002278
80;1009.11;103.563;0.90746;111.185;0.57386;0.61034;0.64806;0.42126;111.023;0.93122;120.796;0.0002179;0.0002179;0.0002179
81;1021.17;103.079;0.89626;111.839;0.58867;0.60385;0.62859;0.38466;118.549;0.96474;125.778;0.000208;0.000208;0.000208
82;1033.14;103.132;0.89768;111.535;0.53682;0.65778;0.64438;0.42041;111.697;0.92444;121.331;0.0001981;0.0001981;0.0001981
83;1045.02;103.389;0.89435;110.982;0.53352;0.63447;0.64038;0.38584;123.946;0.9615;129.253;0.0001882;0.0001882;0.0001882
84;1057.05;10.282;0.89248;111.431;0.61187;0.62917;0.64802;0.41429;112.449;0.92446;122.133;0.0001783;0.0001783;0.0001783
85;1069.57;103.045;0.88816;110.712;0.54129;0.64836;0.64123;0.41595;112.601;0.92854;122.036;0.0001684;0.0001684;0.0001684
86;1081.88;102.289;0.88113;110.832;0.59882;0.63025;0.64718;0.37359;125.244;0.95248;131.249;0.0001585;0.0001585;0.0001585
87;1094.52;102.496;0.89341;110.719;0.53839;0.6959;0.6621;0.39866;118.541;0.92523;125.906;0.0001486;0.0001486;0.0001486
88;1106.64;102.673;0.88788;111.358;0.61075;0.62135;0.65984;0.43977;108.752;0.9128;119.217;0.0001387;0.0001387;0.0001387
89;1119.76;100.934;0.86274;110.525;0.56585;0.65021;0.65824;0.38741;125.219;0.93605;130.982;0.0001288;0.0001288;0.0001288
90;1131.83;101.407;0.86221;110.001;0.56617;0.65046;0.65484;0.4305;110.606;0.90899;120.921;0.0001189;0.0001189;0.0001189
91;1144.74;103.133;0.86169;115.751;0.61035;0.62732;0.66548;0.4333;111.604;0.91423;121.545;0.000109;0.000109;0.000109
92;1156.8;101.363;0.84949;116.809;0.58285;0.6594;0.66193;0.42166;11.509;0.9153;123.525;9.91e-05;9.91e-05;9.91e-05
93;1169.28;0.99118;0.8265;11.487;0.59662;0.66312;0.67361;0.4431;112.632;0.89767;121.994;8.92e-05;8.92e-05;8.92e-05
94;1181.48;0.99565;0.83193;114.914;0.63759;0.62295;0.67574;0.45499;109.259;0.8911;119.785;7.93e-05;7.93e-05;7.93e-05
95;1193.38;0.98457;0.81913;114.967;0.59076;0.64646;0.67503;0.45119;106.862;0.8928;118.299;6.94e-05;6.94e-05;6.94e-05
96;1205.35;0.97567;0.81645;113.785;0.6008;0.65732;0.67934;0.44236;110.191;0.89531;120.745;5.95e-05;5.95e-05;5.95e-05
97;1217.34;0.98467;0.81898;114.293;0.61715;0.65936;0.68079;0.46062;105.567;0.88719;117.523;4.96e-05;4.96e-05;4.96e-05
98;1229.25;0.97502;0.80677;114.072;0.6077;0.64517;0.677;0.45161;109.825;0.89235;12.003;3.97e-05;3.97e-05;3.97e-05
99;1241.02;0.97785;0.79345;113.784;0.61373;0.65268;0.68408;0.46241;106.557;0.8796;118.102;2.98e-05;2.98e-05;2.98e-05
100;1253.18;0.96816;0.80328;113.485;0.61827;0.6541;0.68447;0.46108;10.693;0.87594;118.312;1.99e-05;1.99e-05;1.99e-05
