epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
64;798.151;106.686;0.97472;113.234;0.57751;0.54552;0.59198;0.37567;110.156;0.90729;12.235;0.0003763;0.0003763;0.0003763
65;810.787;110.146;0.9693;115.479;0.49631;0.59364;0.5892;0.35155;117.283;0.93869;126.213;0.0003664;0.0003664;0.0003664
66;823.339;106.553;0.96782;113.115;0.47164;0.64184;0.59232;0.33286;124.937;0.94845;131.869;0.0003565;0.0003565;0.0003565
67;836.333;106.271;0.95642;112.148;0.53935;0.57342;0.60429;0.33851;125.919;0.95165;132.384;0.0003466;0.0003466;0.0003466
68;848.955;109.631;0.96043;114.583;0.53179;0.58335;0.59555;0.32715;123.403;0.92228;131.115;0.0003367;0.0003367;0.0003367
69;861.571;108.565;0.97187;114.182;0.51562;0.59409;0.60187;0.33364;123.995;0.92356;131.347;0.0003268;0.0003268;0.0003268
70;873.937;106.023;0.94523;11.324;0.50743;0.63975;0.60254;0.34573;116.536;0.91756;125.826;0.0003169;0.0003169;0.0003169
71;886.304;106.471;0.94153;112.602;0.54826;0.61183;0.63155;0.39394;109.852;0.88727;122.128;0.000307;0.000307;0.000307
72;898.859;105.623;0.93983;111.933;0.61358;0.56465;0.61767;0.37895;112.343;0.89238;123.854;0.0002971;0.0002971;0.0002971
73;911.215;106.847;0.93774;11.246;0.58124;0.57693;0.61943;0.40878;104.463;0.88281;119.035;0.0002872;0.0002872;0.0002872
74;923.588;105.306;0.93979;111.909;0.58774;0.58401;0.62165;0.36946;114.668;0.89909;125.468;0.0002773;0.0002773;0.0002773
75;935.977;10.449;0.91204;111.646;0.53662;0.61917;0.6287;0.36983;114.144;0.88136;125.122;0.0002674;0.0002674;0.0002674
76;948.347;104.518;0.92232;11.202;0.58678;0.58208;0.62443;0.39058;107.442;0.87208;120.689;0.0002575;0.0002575;0.0002575
77;960.828;106.812;0.92154;112.921;0.56685;0.59023;0.63297;0.36241;116.384;0.88554;126.134;0.0002476;0.0002476;0.0002476
78;973.297;104.234;0.9185;112.795;0.51089;0.61144;0.623;0.34264;123.307;0.89848;131.126;0.0002377;0.0002377;0.0002377
79;985.478;10.571;0.9128;112.437;0.5716;0.58876;0.62792;0.38672;109.287;0.87541;122.099;0.0002278;0.0002278;0.0002278
80;997.878;10.309;0.90532;110.563;0.57325;0.57235;0.63573;0.37804;115.537;0.86578;125.386;0.0002179;0.0002179;0.0002179
81;1010.15;105.935;0.90805;112.598;0.56373;0.64649;0.65358;0.39555;113.796;0.8514;124.767;0.000208;0.000208;0.000208
82;1022.62;105.154;0.90241;112.028;0.56527;0.63001;0.6517;0.40344;107.362;0.8467;120.233;0.0001981;0.0001981;0.0001981
83;1035.36;102.957;0.8938;110.646;0.59474;0.63701;0.67504;0.37642;124.852;0.86405;132.521;0.0001882;0.0001882;0.0001882
84;1047.57;103.867;0.90003;111.636;0.60906;0.6467;0.67385;0.3435;132.706;0.89939;139.737;0.0001783;0.0001783;0.0001783
85;1059.89;102.765;0.90189;11.053;0.58565;0.66812;0.67394;0.36993;1.241;0.86729;132.088;0.0001684;0.0001684;0.0001684
86;1072.34;103.913;0.89635;111.229;0.54481;0.66809;0.6563;0.35779;126.701;0.87769;134.416;0.0001585;0.0001585;0.0001585
87;1084.64;101.432;0.88546;109.966;0.58019;0.66636;0.66744;0.37304;120.077;0.87146;129.224;0.0001486;0.0001486;0.0001486
88;1097.16;101.834;0.87846;110.975;0.62522;0.64774;0.68202;0.43215;103.442;0.82536;118.438;0.0001387;0.0001387;0.0001387
89;1109.59;10.168;0.87501;110.428;0.53628;0.70328;0.66744;0.38714;1.143;0.83844;126.112;0.0001288;0.0001288;0.0001288
90;1121.81;10.184;0.8821;110.001;0.60846;0.6751;0.69223;0.43579;108.456;0.82404;1.211;0.0001189;0.0001189;0.0001189
91;1135.05;105.387;0.87653;117.217;0.6197;0.66712;0.69183;0.4479;105.273;0.82017;119.572;0.000109;0.000109;0.000109
92;1146.94;100.003;0.84329;115.404;0.60003;0.68543;0.68984;0.42095;109.165;0.82414;122.111;9.91e-05;9.91e-05;9.91e-05
93;1159.09;0.98817;0.83393;114.535;0.65761;0.66093;0.71281;0.42337;113.514;0.83;124.765;8.92e-05;8.92e-05;8.92e-05
94;1171.32;0.99571;0.82497;114.705;0.62543;0.66324;0.70049;0.42275;112.286;0.82492;123.791;7.93e-05;7.93e-05;7.93e-05
95;1183.31;10.051;0.82616;115.531;0.63546;0.68515;0.71759;0.46096;102.628;0.80472;11.789;6.94e-05;6.94e-05;6.94e-05
96;1195.68;0.99652;0.81225;114.281;0.64323;0.66577;0.70871;0.43732;110.151;0.82099;122.132;5.95e-05;5.95e-05;5.95e-05
97;1208.13;0.97941;0.8121;113.935;0.63217;0.65257;0.6964;0.44117;104.853;0.80946;119.026;4.96e-05;4.96e-05;4.96e-05
98;1220.15;0.98081;0.82182;114.089;0.65089;0.65907;0.71071;0.43887;109.993;0.81016;12.238;3.97e-05;3.97e-05;3.97e-05
99;1232.35;0.98841;0.81685;114.109;0.64875;0.64826;0.7034;0.44159;108.261;0.80892;121.189;2.98e-05;2.98e-05;2.98e-05
100;1244.69;0.97363;0.80707;11.371;0.64259;0.65788;0.70547;0.44247;107.648;0.80501;120.965;1.99e-05;1.99e-05;1.99e-05
