epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,278.6,1.22185,1.1121,1.21049,0.42605,0.57172,0.52231,0.34003,1.17002,1.1233,1.26271,0.000703,0.000703,0.000703
32,287.404,1.20172,1.1078,1.20423,0.45223,0.54536,0.51871,0.33858,1.15662,1.14046,1.26628,0.0006931,0.0006931,0.0006931
33,296.247,1.17435,1.11799,1.19364,0.49417,0.51385,0.52868,0.34359,1.10743,1.09773,1.23355,0.0006832,0.0006832,0.0006832
34,305.163,1.18028,1.08458,1.19457,0.43924,0.61021,0.51652,0.30702,1.25487,1.11539,1.32079,0.0006733,0.0006733,0.0006733
35,313.936,1.14683,1.05888,1.1749,0.41324,0.56218,0.49925,0.26265,1.41776,1.15115,1.4485,0.0006634,0.0006634,0.0006634
36,322.804,1.16595,1.05964,1.18296,0.57024,0.51525,0.53226,0.27227,1.42157,1.19022,1.43558,0.0006535,0.0006535,0.0006535
37,332.582,1.13592,1.02762,1.17582,0.45919,0.5656,0.53689,0.3049,1.38718,1.14381,1.41528,0.0006436,0.0006436,0.0006436
38,341.349,1.18789,1.0554,1.19378,0.42509,0.57901,0.47646,0.31575,1.13241,1.09774,1.24025,0.0006337,0.0006337,0.0006337
39,350.108,1.16393,1.04375,1.17703,0.48931,0.52954,0.52567,0.2827,1.4407,1.1389,1.46499,0.0006238,0.0006238,0.0006238
40,358.866,1.16772,1.05542,1.18911,0.43485,0.57052,0.498,0.27691,1.39769,1.15405,1.42347,0.0006139,0.0006139,0.0006139
41,367.933,1.15037,1.03143,1.17143,0.45852,0.61307,0.5586,0.32362,1.24924,1.07619,1.31811,0.000604,0.000604,0.000604
42,377.31,1.15203,1.02312,1.17095,0.5039,0.57029,0.5415,0.31537,1.31368,1.12585,1.3644,0.0005941,0.0005941,0.0005941
43,386.094,1.14257,1.00986,1.1709,0.46882,0.57927,0.53831,0.35875,1.08938,1.07096,1.22355,0.0005842,0.0005842,0.0005842
44,394.869,1.12092,1.00145,1.16499,0.53138,0.61572,0.60237,0.29495,1.55788,1.07984,1.57317,0.0005743,0.0005743,0.0005743
45,403.92,1.13608,0.97651,1.15989,0.56303,0.59289,0.5831,0.35199,1.19455,1.05193,1.27376,0.0005644,0.0005644,0.0005644
46,412.78,1.1309,0.98183,1.17143,0.5512,0.59623,0.58429,0.30974,1.45311,1.05752,1.46775,0.0005545,0.0005545,0.0005545
47,421.737,1.09931,0.94615,1.14655,0.53612,0.60955,0.59739,0.34979,1.2764,1.04426,1.34386,0.0005446,0.0005446,0.0005446
48,430.421,1.10906,0.98055,1.14596,0.56663,0.62778,0.6192,0.37978,1.21177,1.01064,1.2936,0.0005347,0.0005347,0.0005347
49,439.126,1.11311,0.98094,1.15484,0.51675,0.60878,0.58379,0.33295,1.33484,1.05867,1.38196,0.0005248,0.0005248,0.0005248
50,447.817,1.10043,0.96064,1.15091,0.59038,0.61443,0.63245,0.38808,1.2043,0.98944,1.28348,0.0005149,0.0005149,0.0005149
51,456.501,1.11017,0.96624,1.15054,0.52198,0.58635,0.57498,0.38521,1.08964,1.02523,1.21299,0.000505,0.000505,0.000505
52,465.25,1.12912,0.95152,1.17055,0.53294,0.60685,0.59341,0.3403,1.38655,1.02968,1.42247,0.0004951,0.0004951,0.0004951
53,474.054,1.11151,0.95256,1.15613,0.50876,0.58868,0.54851,0.26073,1.61815,1.27191,1.61594,0.0004852,0.0004852,0.0004852
54,482.902,1.09142,0.95087,1.14646,0.5638,0.65909,0.6497,0.40539,1.19277,0.9964,1.28598,0.0004753,0.0004753,0.0004753
55,491.563,1.12203,0.95264,1.15701,0.55319,0.68686,0.64433,0.36587,1.31477,0.9728,1.36176,0.0004654,0.0004654,0.0004654
56,500.265,1.09437,0.9429,1.13191,0.5953,0.61384,0.62261,0.38254,1.20456,1.01599,1.2957,0.0004555,0.0004555,0.0004555
57,509.006,1.06999,0.91277,1.13528,0.61142,0.6592,0.67569,0.44815,1.07071,0.90995,1.20495,0.0004456,0.0004456,0.0004456
58,517.672,1.11364,0.917,1.15797,0.50619,0.70409,0.64274,0.42863,1.06731,0.94314,1.20336,0.0004357,0.0004357,0.0004357
59,526.391,1.07629,0.91769,1.14063,0.65137,0.6079,0.68468,0.42063,1.20305,0.93998,1.29312,0.0004258,0.0004258,0.0004258
60,535.194,1.07833,0.92405,1.13967,0.65261,0.62116,0.68215,0.39967,1.26112,0.95507,1.3289,0.0004159,0.0004159,0.0004159
61,544.082,1.08331,0.91264,1.14257,0.55676,0.64528,0.62356,0.37106,1.26231,0.98697,1.33017,0.000406,0.000406,0.000406
62,552.789,1.07565,0.9093,1.13435,0.58809,0.71299,0.69946,0.43185,1.16996,0.91545,1.27211,0.0003961,0.0003961,0.0003961
63,561.533,1.08011,0.89101,1.14041,0.57993,0.72369,0.69324,0.43435,1.18234,0.90485,1.27241,0.0003862,0.0003862,0.0003862
64,570.299,1.06641,0.89459,1.13145,0.59429,0.69917,0.70119,0.46506,1.06484,0.89314,1.20566,0.0003763,0.0003763,0.0003763
65,579.055,1.07128,0.89009,1.13563,0.64657,0.65184,0.71667,0.43482,1.20618,0.91042,1.28871,0.0003664,0.0003664,0.0003664
66,587.722,1.06814,0.89973,1.13415,0.59657,0.70434,0.72686,0.45671,1.22813,0.9015,1.3047,0.0003565,0.0003565,0.0003565
67,596.53,1.08798,0.88211,1.1379,0.60104,0.67654,0.69695,0.44257,1.12791,0.9021,1.23966,0.0003466,0.0003466,0.0003466
68,605.212,1.06052,0.85675,1.13057,0.66236,0.70413,0.73465,0.48678,1.10025,0.86078,1.22319,0.0003367,0.0003367,0.0003367
69,613.94,1.04227,0.86614,1.11951,0.65675,0.70582,0.73227,0.44482,1.23954,0.89152,1.31756,0.0003268,0.0003268,0.0003268
70,622.721,1.053,0.88058,1.12545,0.7132,0.69613,0.74978,0.4622,1.19702,0.88342,1.29193,0.0003169,0.0003169,0.0003169
71,631.423,1.04572,0.8609,1.11743,0.63689,0.70206,0.72733,0.46485,1.16896,0.88704,1.26719,0.000307,0.000307,0.000307
72,640.131,1.05939,0.86803,1.13357,0.67738,0.71127,0.75139,0.48528,1.10857,0.84377,1.23175,0.0002971,0.0002971,0.0002971
73,648.912,1.0612,0.86906,1.12606,0.69571,0.7059,0.75695,0.49531,1.08312,0.84903,1.2117,0.0002872,0.0002872,0.0002872
74,657.785,1.04394,0.86344,1.12054,0.66929,0.72046,0.74976,0.48963,1.12527,0.84417,1.23575,0.0002773,0.0002773,0.0002773
75,666.632,1.04036,0.84726,1.11015,0.6859,0.71165,0.7579,0.48569,1.13533,0.83849,1.25189,0.0002674,0.0002674,0.0002674
76,675.434,1.02735,0.84781,1.11284,0.69194,0.72639,0.76518,0.4693,1.19748,0.84934,1.29209,0.0002575,0.0002575,0.0002575
77,684.277,1.04028,0.83292,1.12017,0.72385,0.71981,0.7789,0.50771,1.10963,0.81546,1.22891,0.0002476,0.0002476,0.0002476
78,693.039,1.01667,0.83037,1.11398,0.68945,0.74994,0.7788,0.48872,1.15496,0.81926,1.25679,0.0002377,0.0002377,0.0002377
79,701.942,1.04157,0.84043,1.11518,0.66862,0.73576,0.76656,0.48603,1.17307,0.85273,1.26975,0.0002278,0.0002278,0.0002278
80,710.802,1.05359,0.84213,1.11922,0.67643,0.76737,0.78259,0.49608,1.16933,0.82415,1.26775,0.0002179,0.0002179,0.0002179
81,719.693,1.01807,0.82012,1.1091,0.69865,0.74704,0.78215,0.49422,1.14773,0.82519,1.25689,0.000208,0.000208,0.000208
82,728.558,1.01881,0.81871,1.10348,0.70216,0.72508,0.78516,0.49363,1.17374,0.81115,1.26966,0.0001981,0.0001981,0.0001981
83,737.359,1.01325,0.8134,1.10155,0.71248,0.70636,0.77258,0.48391,1.16418,0.83661,1.26773,0.0001882,0.0001882,0.0001882
84,746.127,1.00401,0.80666,1.10825,0.68543,0.76214,0.78804,0.51774,1.0889,0.79995,1.21549,0.0001783,0.0001783,0.0001783
85,753.962,1.01759,0.81737,1.10705,0.70526,0.77461,0.80182,0.5227,1.09769,0.80114,1.2251,0.0001684,0.0001684,0.0001684
86,761.455,0.99602,0.80015,1.09605,0.71536,0.75327,0.79598,0.51805,1.1352,0.79931,1.24588,0.0001585,0.0001585,0.0001585
87,769.09,1.01725,0.82154,1.10703,0.70326,0.73447,0.79272,0.50569,1.15162,0.79653,1.26054,0.0001486,0.0001486,0.0001486
88,776.647,1.00819,0.80484,1.10369,0.72292,0.77038,0.81388,0.5306,1.10182,0.77954,1.22674,0.0001387,0.0001387,0.0001387
89,784.958,0.99889,0.78426,1.09578,0.72752,0.75567,0.80755,0.50919,1.1587,0.79294,1.2621,0.0001288,0.0001288,0.0001288
90,794.159,1.0049,0.78671,1.09583,0.71588,0.73777,0.80368,0.53296,1.09392,0.78225,1.2201,0.0001189,0.0001189,0.0001189
91,802.223,0.99295,0.77104,1.146,0.7353,0.73128,0.79952,0.5206,1.14339,0.80114,1.25613,0.000109,0.000109,0.000109
92,809.499,0.9708,0.75586,1.14312,0.7308,0.72573,0.8008,0.50896,1.17594,0.79605,1.27715,9.91e-05,9.91e-05,9.91e-05
93,817.123,0.97305,0.75023,1.13228,0.75029,0.74367,0.80993,0.52304,1.14515,0.78214,1.25698,8.92e-05,8.92e-05,8.92e-05
94,824.331,0.96746,0.73646,1.1316,0.73813,0.73953,0.80572,0.52714,1.12613,0.7699,1.24292,7.93e-05,7.93e-05,7.93e-05
95,833.257,0.96774,0.73394,1.13794,0.73868,0.72689,0.80728,0.54274,1.07161,0.76263,1.21085,6.94e-05,6.94e-05,6.94e-05
96,842.86,0.96714,0.72925,1.12836,0.72157,0.76726,0.82161,0.55389,1.07897,0.76057,1.21239,5.95e-05,5.95e-05,5.95e-05
97,850.108,0.96627,0.73466,1.13361,0.75642,0.72774,0.81307,0.53721,1.11316,0.77399,1.23572,4.96e-05,4.96e-05,4.96e-05
98,857.304,0.95286,0.72667,1.12637,0.74414,0.7378,0.81381,0.52136,1.18045,0.77889,1.28113,3.97e-05,3.97e-05,3.97e-05
99,864.508,0.96507,0.71343,1.13259,0.76218,0.73,0.82045,0.54001,1.12558,0.76498,1.24371,2.98e-05,2.98e-05,2.98e-05
100,871.827,0.94339,0.71564,1.12251,0.74262,0.7449,0.8188,0.54341,1.09165,0.76202,1.22169,1.99e-05,1.99e-05,1.99e-05
