epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
22;283.967;122.365;125.078;118.222;0.38241;0.48089;0.34433;0.22229;120.224;123.073;124.053;0.0007921;0.0007921;0.0007921
23;296.365;12.199;124.537;117.999;0.31927;0.43185;0.34549;0.19748;136.108;133.391;134.131;0.0007822;0.0007822;0.0007822
24;308.768;129.659;12.554;122.761;0.48833;0.47127;0.37654;0.19849;140.488;128.517;136.887;0.0007723;0.0007723;0.0007723
25;321.419;123.353;12.215;119.129;0.47301;0.45899;0.37602;0.1456;170.743;142.835;164.179;0.0007624;0.0007624;0.0007624
26;334.592;121.007;120.184;116.953;0.50444;0.43639;0.38502;0.17099;151.106;121.315;145.805;0.0007525;0.0007525;0.0007525
27;347.127;12.309;121.637;118.447;0.33939;0.52134;0.39242;0.24772;121.013;123.488;123.776;0.0007426;0.0007426;0.0007426
28;359.666;121.472;120.662;118.241;0.50843;0.48596;0.43189;0.28194;11.443;120.899;121.646;0.0007327;0.0007327;0.0007327
29;372.139;120.018;11.974;117.771;0.53774;0.47994;0.44836;0.19038;157.566;126.537;150.393;0.0007228;0.0007228;0.0007228
30;384.568;121.118;117.936;117.755;0.30929;0.53346;0.36354;0.23211;118.703;119.276;123.618;0.0007129;0.0007129;0.0007129
31;397.502;12.266;117.561;119.112;0.38364;0.54395;0.40939;0.25252;117.774;125.411;122.371;0.000703;0.000703;0.000703
32;410.003;120.374;117.979;11.708;0.30097;0.51115;0.37416;0.23618;120.978;117.317;124.854;0.0006931;0.0006931;0.0006931
33;422.874;121.481;116.397;119.436;0.56699;0.46061;0.45095;0.3079;107.927;112.417;118.895;0.0006832;0.0006832;0.0006832
34;435.105;120.686;115.544;118.452;0.33315;0.4831;0.34155;0.14887;16.222;135.455;153.583;0.0006733;0.0006733;0.0006733
35;447.603;117.439;115.417;11.639;0.47792;0.55789;0.50365;0.30083;121.254;113.081;126.142;0.0006634;0.0006634;0.0006634
36;460.174;11.845;112.556;117.338;0.36941;0.51036;0.39335;0.25577;111.904;114.949;120.971;0.0006535;0.0006535;0.0006535
37;472.655;118.379;115.739;117.456;0.47948;0.50702;0.47945;0.31199;114.707;112.732;121.733;0.0006436;0.0006436;0.0006436
38;486.079;120.573;114.009;118.466;0.34738;0.50954;0.39609;0.25881;11.606;112.511;123.242;0.0006337;0.0006337;0.0006337
39;498.485;116.028;110.611;115.664;0.47794;0.48092;0.49246;0.24642;143.217;112.981;141.945;0.0006238;0.0006238;0.0006238
40;511.036;114.452;11.173;115.718;0.31046;0.46548;0.35221;0.13844;16.314;127.973;161.921;0.0006139;0.0006139;0.0006139
41;524.537;113.153;108.408;114.619;0.39504;0.58918;0.4876;0.32961;109.483;108.089;119.808;0.000604;0.000604;0.000604
42;536.941;116.007;109.042;116.707;0.30861;0.48314;0.36301;0.20372;13.139;115.742;133.788;0.0005941;0.0005941;0.0005941
43;549.491;115.279;109.799;115.263;0.49628;0.35664;0.35393;0.22865;11.699;121.621;123.488;0.0005842;0.0005842;0.0005842
44;561.913;115.441;108.788;115.957;0.57146;0.50271;0.50143;0.25867;140.161;115.284;140.078;0.0005743;0.0005743;0.0005743
45;575.199;112.818;107.703;114.152;0.37793;0.60264;0.47549;0.26546;12.901;114.752;13.171;0.0005644;0.0005644;0.0005644
46;587.543;111.027;104.525;113.855;0.37103;0.53731;0.43439;0.27391;118.394;107.489;124.781;0.0005545;0.0005545;0.0005545
47;600.49;11.363;104.239;115.258;0.3394;0.52755;0.4013;0.23317;127.582;113.493;130.763;0.0005446;0.0005446;0.0005446
48;612.912;112.944;104.863;114.532;0.44777;0.60121;0.49685;0.28676;126.038;107.843;1.304;0.0005347;0.0005347;0.0005347
49;625.928;111.723;104.212;114.449;0.42229;0.55821;0.51069;0.31951;116.215;106.753;124.178;0.0005248;0.0005248;0.0005248
50;638.781;111.516;104.293;114.131;0.44645;0.60062;0.53445;0.29728;132.488;107.738;134.475;0.0005149;0.0005149;0.0005149
51;651.134;109.142;100.161;113.058;0.47177;0.60066;0.56276;0.33781;126.152;103.229;130.641;0.000505;0.000505;0.000505
52;663.848;112.341;103.228;115.014;0.47228;0.57403;0.53838;0.328;11.574;100.865;124.589;0.0004951;0.0004951;0.0004951
53;676.563;114.311;102.983;115.786;0.47231;0.60041;0.55043;0.37745;104.049;103.484;116.911;0.0004852;0.0004852;0.0004852
54;688.509;109.509;10.363;113.419;0.40183;0.54753;0.44537;0.29943;10.814;107.962;119.068;0.0004753;0.0004753;0.0004753
55;702.079;11.438;102.316;115.129;0.49356;0.60748;0.58219;0.34215;121.938;102.281;127.497;0.0004654;0.0004654;0.0004654
56;715.053;111.807;101.628;113.543;0.41517;0.60058;0.493;0.29635;121.037;110.667;12.649;0.0004555;0.0004555;0.0004555
57;727.821;108.822;101.175;113.023;0.45383;0.54618;0.45152;0.28415;116.984;106.156;124.204;0.0004456;0.0004456;0.0004456
58;740.344;10.996;0.99946;113.628;0.53918;0.58517;0.60182;0.40231;106.462;0.96712;118.693;0.0004357;0.0004357;0.0004357
59;753.052;109.715;0.98183;114.048;0.54072;0.57599;0.5787;0.39608;104.793;0.98358;117.552;0.0004258;0.0004258;0.0004258
60;766.375;109.064;0.99703;113.615;0.46905;0.58138;0.53481;0.33923;114.398;0.98646;123.002;0.0004159;0.0004159;0.0004159
61;778.863;108.845;0.97265;11.345;0.57617;0.55218;0.58912;0.35271;113.799;0.96183;122.963;0.000406;0.000406;0.000406
62;791.62;108.569;0.98008;112.638;0.41983;0.59172;0.47758;0.24701;142.697;107.184;144.165;0.0003961;0.0003961;0.0003961
63;804.521;110.419;0.9814;113.753;0.54274;0.58998;0.59972;0.37584;112.052;0.98186;121.688;0.0003862;0.0003862;0.0003862
64;817.329;107.913;0.96843;112.649;0.49523;0.6567;0.61489;0.38458;113.659;0.95292;122.935;0.0003763;0.0003763;0.0003763
65;830.195;107.262;0.97049;11.261;0.53434;0.60236;0.60765;0.32095;130.962;10.147;133.613;0.0003664;0.0003664;0.0003664
66;842.33;105.692;0.96396;112.282;0.5705;0.61411;0.61443;0.28012;143.257;100.896;147.123;0.0003565;0.0003565;0.0003565
67;855.251;106.284;0.94642;111.106;0.56702;0.60161;0.6183;0.38379;114.123;0.96465;123.056;0.0003466;0.0003466;0.0003466
68;868.161;106.426;0.94547;111.912;0.55225;0.60196;0.59732;0.30636;13.467;103.045;137.872;0.0003367;0.0003367;0.0003367
69;880.885;106.422;0.95534;112.259;0.53799;0.58241;0.60822;0.34268;12.447;0.98739;12.903;0.0003268;0.0003268;0.0003268
70;893.171;105.461;0.9399;111.753;0.52588;0.61757;0.60365;0.37603;110.501;0.95131;120.758;0.0003169;0.0003169;0.0003169
71;906.767;105.772;0.93074;111.326;0.60525;0.57466;0.61289;0.37293;119.081;0.98414;126.085;0.000307;0.000307;0.000307
72;919.205;105.356;0.9314;110.716;0.61498;0.55775;0.61135;0.34304;127.774;0.95879;132.525;0.0002971;0.0002971;0.0002971
73;935.195;107.023;0.93671;111.659;0.58569;0.62677;0.63804;0.39967;113.897;0.94543;123.178;0.0002872;0.0002872;0.0002872
74;949.12;104.654;0.92916;110.449;0.57035;0.6194;0.62888;0.39769;112.321;0.9257;121.638;0.0002773;0.0002773;0.0002773
75;961.649;104.372;0.91922;110.598;0.63786;0.57316;0.63676;0.3751;117.038;0.95803;124.616;0.0002674;0.0002674;0.0002674
76;974.477;10.576;0.92429;111.467;0.58407;0.64654;0.64332;0.40437;110.585;0.9175;12.094;0.0002575;0.0002575;0.0002575
77;986.619;105.526;0.92749;112.336;0.63381;0.60676;0.64962;0.40995;113.062;0.91296;122.149;0.0002476;0.0002476;0.0002476
78;999.076;103.325;0.89825;111.168;0.57988;0.62387;0.62834;0.39697;11.153;0.98408;120.787;0.0002377;0.0002377;0.0002377
79;1011.55;104.894;0.91605;111.082;0.58695;0.62793;0.64212;0.37655;120.906;0.92781;127.777;0.0002278;0.0002278;0.0002278
80;1023.97;102.304;0.89316;109.203;0.59446;0.6261;0.65042;0.39224;117.339;0.91796;125.206;0.0002179;0.0002179;0.0002179
81;1037.23;105.662;0.908;111.706;0.59897;0.65607;0.65243;0.40983;113.561;0.92094;12.261;0.000208;0.000208;0.000208
82;1049.95;105.166;0.90609;111.084;0.62496;0.59741;0.63489;0.40669;110.119;0.91618;120.471;0.0001981;0.0001981;0.0001981
83;1062.64;102.568;0.89366;11.008;0.63705;0.59332;0.64729;0.37983;122.628;0.93485;128.695;0.0001882;0.0001882;0.0001882
84;1075.27;102.605;0.89174;110.528;0.64741;0.605;0.6501;0.38239;119.561;0.91782;126.861;0.0001783;0.0001783;0.0001783
85;1088.45;101.719;0.88381;109.271;0.59043;0.64317;0.65139;0.39219;116.802;0.93067;124.941;0.0001684;0.0001684;0.0001684
86;1100.74;102.293;0.8799;109.912;0.6365;0.59748;0.64305;0.38984;117.834;0.91651;125.845;0.0001585;0.0001585;0.0001585
87;1113.24;101.964;0.89048;109.565;0.62192;0.61376;0.65056;0.38588;115.696;0.9192;124.571;0.0001486;0.0001486;0.0001486
88;1125.59;102.344;0.87546;110.067;0.63875;0.62469;0.66707;0.43422;10.713;0.87702;119.074;0.0001387;0.0001387;0.0001387
89;1138.54;102.035;0.86033;10.986;0.64906;0.63191;0.66177;0.39012;120.254;0.91579;127.162;0.0001288;0.0001288;0.0001288
90;1151.01;103.011;0.86928;109.869;0.60794;0.64418;0.65731;0.40293;118.776;0.90208;126.305;0.0001189;0.0001189;0.0001189
91;1164.14;103.275;0.86741;115.193;0.6118;0.63061;0.65287;0.40684;113.355;0.9035;123.162;0.000109;0.000109;0.000109
92;1176.94;100.555;0.8427;114.987;0.6115;0.65227;0.66466;0.43193;108.316;0.89153;11.978;9.91e-05;9.91e-05;9.91e-05
93;1189.38;0.99691;0.83413;113.764;0.63143;0.63051;0.67128;0.43721;10.838;0.87884;120.062;8.92e-05;8.92e-05;8.92e-05
94;1201.13;0.99283;0.81406;113.112;0.62445;0.6459;0.66773;0.42191;111.644;0.87508;122.285;7.93e-05;7.93e-05;7.93e-05
95;1212.97;0.9825;0.81534;11.256;0.61728;0.656;0.67458;0.44246;107.745;0.85741;119.616;6.94e-05;6.94e-05;6.94e-05
96;1225.52;0.97984;0.82121;112.346;0.63607;0.63123;0.66717;0.4376;108.045;0.87193;120.032;5.95e-05;5.95e-05;5.95e-05
97;1237.68;0.98409;0.80564;112.865;0.58719;0.66487;0.66858;0.44203;105.046;0.85941;117.926;4.96e-05;4.96e-05;4.96e-05
98;1249.65;0.97389;0.80926;112.564;0.6287;0.65139;0.67815;0.43925;108.989;0.86781;12.022;3.97e-05;3.97e-05;3.97e-05
99;1261.66;0.98834;0.81205;113.334;0.62109;0.66894;0.68326;0.44384;108.216;0.86052;119.811;2.98e-05;2.98e-05;2.98e-05
100;1273.35;0.96407;0.80373;111.679;0.62324;0.66399;0.68539;0.448;107.924;0.85956;11.948;1.99e-05;1.99e-05;1.99e-05
