epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
35;425.421;116.826;113.952;117.709;0.59771;0.50462;0.50008;0.25089;135.399;119.055;136.256;0.0006634;0.0006634;0.0006634
36;437.353;11.989;113.786;118.346;0.59749;0.47384;0.50358;0.26713;135.276;118.719;136.418;0.0006535;0.0006535;0.0006535
37;449.479;117.152;116.078;118.588;0.36647;0.56282;0.45248;0.30479;109.829;117.591;119.832;0.0006436;0.0006436;0.0006436
38;461.43;122.201;114.027;120.807;0.41059;0.58222;0.48728;0.29812;114.783;114.514;12.258;0.0006337;0.0006337;0.0006337
39;473.368;117.842;110.848;117.218;0.45071;0.57777;0.52624;0.30688;117.701;112.558;125.122;0.0006238;0.0006238;0.0006238
40;485.391;118.492;112.824;119.008;0.36768;0.60221;0.45814;0.28042;114.475;114.677;122.703;0.0006139;0.0006139;0.0006139
41;497.348;114.721;109.917;116.021;0.52454;0.50284;0.50186;0.34744;107.881;113.162;119.108;0.000604;0.000604;0.000604
42;509.274;113.333;108.483;115.903;0.4143;0.59575;0.51124;0.33737;110.111;110.445;12.085;0.0005941;0.0005941;0.0005941
43;521.322;11.372;106.859;115.493;0.48937;0.58756;0.51284;0.35112;106.401;10.998;118.873;0.0005842;0.0005842;0.0005842
44;533.193;116.796;109.593;118.239;0.42831;0.55845;0.52121;0.27491;12.991;113.298;133.298;0.0005743;0.0005743;0.0005743
45;545.299;11.509;105.779;116.139;0.47291;0.56152;0.54148;0.35145;112.169;107.745;121.466;0.0005644;0.0005644;0.0005644
46;557.183;114.327;105.131;116.488;0.43361;0.57465;0.51623;0.27831;132.236;115.313;134.095;0.0005545;0.0005545;0.0005545
47;569.126;115.583;103.737;116.527;0.40753;0.57412;0.49608;0.29617;117.262;113.819;124.654;0.0005446;0.0005446;0.0005446
48;581.102;114.819;106.434;116.293;0.44558;0.57258;0.52061;0.3427;107.895;107.316;119.716;0.0005347;0.0005347;0.0005347
49;593.099;118.632;105.716;118.554;0.46692;0.57771;0.5412;0.28436;1.364;110.317;138.197;0.0005248;0.0005248;0.0005248
50;605.187;112.392;103.618;114.792;0.45567;0.58724;0.53823;0.31913;12.096;107.374;127.159;0.0005149;0.0005149;0.0005149
51;617.173;111.481;103.407;114.652;0.42829;0.62667;0.52806;0.30227;123.649;108.741;128.855;0.000505;0.000505;0.000505
52;629.16;113.155;104.006;116.043;0.44968;0.57899;0.51993;0.28865;136.721;116.826;13.766;0.0004951;0.0004951;0.0004951
53;641.286;115.969;104.763;117.064;0.47934;0.60774;0.55514;0.35801;10.784;103.622;119.287;0.0004852;0.0004852;0.0004852
54;653.28;11.237;104.195;115.672;0.47272;0.59525;0.5481;0.33366;117.728;104.742;125.121;0.0004753;0.0004753;0.0004753
55;665.184;111.367;0.99586;114.918;0.48633;0.61537;0.56009;0.36697;108.293;103.643;119.835;0.0004654;0.0004654;0.0004654
56;677.245;112.055;101.759;114.864;0.43538;0.61038;0.53456;0.30903;121.279;107.375;127.378;0.0004555;0.0004555;0.0004555
57;689.183;109.488;101.261;114.276;0.48988;0.59588;0.54571;0.33817;110.137;103.256;120.482;0.0004456;0.0004456;0.0004456
58;701.245;109.703;0.97032;114.479;0.4813;0.59528;0.5492;0.3591;107.712;10.257;11.969;0.0004357;0.0004357;0.0004357
59;713.16;111.123;0.99757;115.231;0.49309;0.59757;0.55827;0.32326;123.901;107.267;129.902;0.0004258;0.0004258;0.0004258
60;725.129;111.633;0.98347;115.385;0.50008;0.58888;0.56967;0.36487;10.647;103.288;11.922;0.0004159;0.0004159;0.0004159
61;737.211;108.925;0.98506;114.179;0.49005;0.61517;0.58506;0.35696;112.121;101.025;1.222;0.000406;0.000406;0.000406
62;749.212;111.029;0.9983;114.717;0.5105;0.61631;0.57911;0.33359;124.537;10.529;130.717;0.0003961;0.0003961;0.0003961
63;761.306;111.407;0.98634;114.944;0.52749;0.5869;0.58265;0.36065;114.782;102.211;12.319;0.0003862;0.0003862;0.0003862
64;773.222;108.753;0.97176;114.079;0.48491;0.61054;0.56736;0.35393;117.189;102.312;124.409;0.0003763;0.0003763;0.0003763
65;785.311;110.174;0.97969;114.767;0.49164;0.64058;0.58134;0.37826;110.593;0.97955;121.086;0.0003664;0.0003664;0.0003664
66;797.481;108.393;0.96144;114.237;0.48585;0.62635;0.58246;0.32733;122.083;101.273;129.275;0.0003565;0.0003565;0.0003565
67;809.432;106.451;0.95618;112.046;0.49378;0.63641;0.58988;0.3227;124.727;102.172;130.913;0.0003466;0.0003466;0.0003466
68;821.383;10.692;0.95383;113.082;0.48649;0.62338;0.58108;0.38278;107.657;100.931;118.657;0.0003367;0.0003367;0.0003367
69;833.509;105.848;0.95105;112.604;0.49701;0.63017;0.58224;0.34351;117.355;100.356;125.858;0.0003268;0.0003268;0.0003268
70;845.552;105.465;0.94254;113.153;0.53885;0.61801;0.59756;0.38575;107.653;0.98302;119.224;0.0003169;0.0003169;0.0003169
71;857.657;107.294;0.93782;112.773;0.47759;0.63351;0.59254;0.36728;11.395;0.99847;122.963;0.000307;0.000307;0.000307
72;869.736;108.578;0.94884;113.048;0.49609;0.65213;0.59787;0.36479;116.062;0.99047;125.025;0.0002971;0.0002971;0.0002971
73;881.734;106.536;0.93804;112.113;0.55607;0.62361;0.60862;0.39248;105.667;0.96325;11.848;0.0002872;0.0002872;0.0002872
74;893.788;105.849;0.9335;11.191;0.55139;0.66032;0.6227;0.40216;112.746;0.97376;122.286;0.0002773;0.0002773;0.0002773
75;905.81;106.826;0.91901;111.988;0.52364;0.65531;0.6159;0.38086;119.086;0.96791;126.499;0.0002674;0.0002674;0.0002674
76;917.786;104.436;0.90935;11.158;0.54492;0.62012;0.60728;0.37303;115.672;0.96554;124.616;0.0002575;0.0002575;0.0002575
77;930.022;106.213;0.90059;112.481;0.57046;0.61981;0.62864;0.42455;10.196;0.94679;116.163;0.0002476;0.0002476;0.0002476
78;941.926;104.271;0.91499;112.273;0.53474;0.64244;0.61767;0.34755;122.881;0.98588;12.989;0.0002377;0.0002377;0.0002377
79;953.87;105.258;0.91452;111.822;0.52118;0.643;0.61152;0.39383;113.275;0.97032;122.301;0.0002278;0.0002278;0.0002278
80;965.881;103.176;0.90371;1.107;0.52326;0.63835;0.60848;0.35647;119.913;0.96671;126.798;0.0002179;0.0002179;0.0002179
81;977.955;107.139;0.90789;113.546;0.55312;0.62239;0.62052;0.37534;117.573;0.96346;125.529;0.000208;0.000208;0.000208
82;990.087;105.408;0.90659;112.276;0.56645;0.63044;0.62604;0.37905;115.003;0.96505;123.806;0.0001981;0.0001981;0.0001981
83;1002.23;102.653;0.89623;110.841;0.52497;0.64556;0.6247;0.37711;118.263;0.9467;125.806;0.0001882;0.0001882;0.0001882
84;1014.21;104.391;0.90001;111.393;0.55561;0.64489;0.63433;0.34341;129.238;0.97252;135.197;0.0001783;0.0001783;0.0001783
85;1026.38;103.229;0.90033;110.402;0.54774;0.62408;0.6353;0.36829;125.053;0.95617;131.752;0.0001684;0.0001684;0.0001684
86;1038.37;102.859;0.89332;110.979;0.55217;0.64972;0.62897;0.38606;116.573;0.95315;125.054;0.0001585;0.0001585;0.0001585
87;1050.56;103.149;0.88684;11.045;0.58423;0.62435;0.64151;0.39804;112.582;0.92521;122.334;0.0001486;0.0001486;0.0001486
88;1062.63;101.369;0.88208;110.627;0.56348;0.66282;0.64657;0.4126;109.493;0.91773;120.482;0.0001387;0.0001387;0.0001387
89;1074.67;104.508;0.88223;112.333;0.56605;0.65411;0.64594;0.37326;118.903;0.93471;12.659;0.0001288;0.0001288;0.0001288
90;1086.7;102.996;0.8683;110.591;0.58891;0.64198;0.65207;0.4115;11.033;0.91309;120.806;0.0001189;0.0001189;0.0001189
91;1099.04;102.529;0.86746;11.528;0.57015;0.64605;0.63782;0.39989;11.207;0.92825;122.679;0.000109;0.000109;0.000109
92;1110.91;101.324;0.84485;115.819;0.58996;0.63058;0.64317;0.42399;106.902;0.91073;119.091;9.91e-05;9.91e-05;9.91e-05
93;1123.12;0.99146;0.82808;114.127;0.58539;0.6312;0.64185;0.4164;106.564;0.91328;1.191;8.92e-05;8.92e-05;8.92e-05
94;1134.91;0.99333;0.81784;114.194;0.56662;0.63293;0.64647;0.40991;109.593;0.91124;120.925;7.93e-05;7.93e-05;7.93e-05
95;1146.96;0.98253;0.81671;113.559;0.61703;0.60736;0.65378;0.4318;105.889;0.90302;118.717;6.94e-05;6.94e-05;6.94e-05
96;1158.75;0.98511;0.80596;113.722;0.59237;0.63509;0.65617;0.42538;107.724;0.90353;119.866;5.95e-05;5.95e-05;5.95e-05
97;1170.53;0.98187;0.81594;113.807;0.59464;0.64666;0.65582;0.43227;105.813;0.89621;118.396;4.96e-05;4.96e-05;4.96e-05
98;1182.43;0.98601;0.814;114.261;0.59655;0.64119;0.65721;0.4177;10.902;0.89752;12.053;3.97e-05;3.97e-05;3.97e-05
99;1194.27;100.123;0.81076;115.355;0.59116;0.63858;0.65892;0.42576;108.839;0.89584;120.254;2.98e-05;2.98e-05;2.98e-05
100;1206.04;0.96939;0.80648;11.314;0.58961;0.64393;0.65833;0.42654;107.617;0.89024;119.598;1.99e-05;1.99e-05;1.99e-05
