epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,179.392,2.12328,3.21249,1.75489,0.63267,0.15475,0.11735,0.05608,1.62483,2.58078,1.35358,0.000329897,0.000329897,0.000329897
2,331.159,1.6667,2.15161,1.38753,0.39248,0.31616,0.24464,0.13141,1.45215,2.02385,1.31816,0.000656664,0.000656664,0.000656664
3,475.973,1.54951,1.85536,1.33802,0.37495,0.29074,0.21374,0.08194,1.64899,2.28021,1.50584,0.000976832,0.000976832,0.000976832
4,617.298,1.51636,1.81486,1.31262,0.3759,0.31374,0.1978,0.10546,1.64736,2.12799,1.46375,0.0009703,0.0009703,0.0009703
5,757.406,1.47996,1.75822,1.30455,0.44528,0.30318,0.26311,0.14791,1.41196,1.87987,1.3339,0.0009604,0.0009604,0.0009604
6,896.315,1.41712,1.64368,1.25353,0.41873,0.32488,0.28986,0.16042,1.36988,1.78504,1.26429,0.0009505,0.0009505,0.0009505
7,1036.3,1.44336,1.63944,1.27908,0.4472,0.36714,0.31361,0.16748,1.32977,1.75228,1.28409,0.0009406,0.0009406,0.0009406
8,1186.63,1.39142,1.57895,1.25174,0.4304,0.39788,0.30697,0.18212,1.35034,1.7461,1.28744,0.0009307,0.0009307,0.0009307
9,1329.98,1.41505,1.56183,1.26391,0.4417,0.3717,0.31788,0.16731,1.41035,1.741,1.28414,0.0009208,0.0009208,0.0009208
10,1465.57,1.36723,1.50926,1.24105,0.4366,0.42876,0.34055,0.18618,1.31794,1.65765,1.24622,0.0009109,0.0009109,0.0009109
11,1600.37,1.33969,1.47579,1.22518,0.43295,0.43139,0.33284,0.21387,1.2088,1.56887,1.21371,0.000901,0.000901,0.000901
12,1736.18,1.33337,1.47404,1.2283,0.49065,0.4555,0.39409,0.23491,1.29489,1.62473,1.23979,0.0008911,0.0008911,0.0008911
13,1879.07,1.32345,1.4172,1.21787,0.47267,0.44194,0.39365,0.23315,1.24141,1.47765,1.2151,0.0008812,0.0008812,0.0008812
14,2027.32,1.30914,1.39801,1.20974,0.43257,0.47858,0.36032,0.22331,1.28995,1.61968,1.21786,0.0008713,0.0008713,0.0008713
15,2178.38,1.29483,1.33125,1.1995,0.47311,0.49229,0.36898,0.19422,1.32086,1.46505,1.26041,0.0008614,0.0008614,0.0008614
16,2312.89,1.26399,1.33226,1.1858,0.48346,0.48678,0.4096,0.23456,1.27101,1.50195,1.21223,0.0008515,0.0008515,0.0008515
17,2446.32,1.29473,1.34337,1.20849,0.52664,0.44904,0.43184,0.24465,1.36394,1.38613,1.28495,0.0008416,0.0008416,0.0008416
18,2590.16,1.29235,1.33991,1.19628,0.44092,0.46967,0.44069,0.26307,1.2668,1.37799,1.2287,0.0008317,0.0008317,0.0008317
19,2756.34,1.28062,1.29246,1.19607,0.54981,0.41979,0.44898,0.16079,1.61271,1.41133,1.49481,0.0008218,0.0008218,0.0008218
20,2896.33,1.27234,1.29938,1.18993,0.36933,0.49175,0.37152,0.23677,1.21931,1.53605,1.20133,0.0008119,0.0008119,0.0008119
21,3030.41,1.25456,1.27779,1.18334,0.57985,0.44803,0.45617,0.26647,1.31933,1.51011,1.24944,0.000802,0.000802,0.000802
22,3165.58,1.25449,1.27339,1.18644,0.52243,0.46816,0.44218,0.25584,1.29315,1.46613,1.23568,0.0007921,0.0007921,0.0007921
23,3300.9,1.26663,1.27063,1.18897,0.52823,0.44333,0.45118,0.27765,1.23067,1.37701,1.21778,0.0007822,0.0007822,0.0007822
24,3477.96,1.24366,1.24597,1.18514,0.50615,0.46988,0.45631,0.26956,1.258,1.34165,1.22074,0.0007723,0.0007723,0.0007723
25,3634.52,1.24906,1.27483,1.18669,0.4303,0.52994,0.47071,0.2969,1.13688,1.30587,1.15429,0.0007624,0.0007624,0.0007624
26,3771.53,1.23768,1.24539,1.17063,0.35297,0.53331,0.38188,0.24601,1.20842,1.36771,1.18564,0.0007525,0.0007525,0.0007525
27,3905.88,1.23056,1.20227,1.18012,0.4183,0.538,0.46373,0.30468,1.13453,1.25824,1.153,0.0007426,0.0007426,0.0007426
28,4040.03,1.22955,1.20533,1.16677,0.42382,0.53168,0.48094,0.29601,1.16421,1.24587,1.16838,0.0007327,0.0007327,0.0007327
29,4175.36,1.24413,1.19274,1.16886,0.51824,0.4797,0.45583,0.282,1.17692,1.26096,1.1783,0.0007228,0.0007228,0.0007228
30,4309.67,1.2093,1.19659,1.16223,0.52802,0.4561,0.46763,0.29526,1.18378,1.30371,1.17964,0.0007129,0.0007129,0.0007129
