epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
68;847.167;108.587;0.96633;113.788;0.52671;0.58412;0.58734;0.3544;120.302;0.95521;126.717;0.0003367;0.0003367;0.0003367
69;859.309;104.891;0.93879;113.019;0.58059;0.57862;0.6015;0.37467;116.474;0.9471;124.748;0.0003268;0.0003268;0.0003268
70;871.638;106.871;0.95598;113.575;0.55856;0.57196;0.60555;0.3771;10.975;0.92729;120.128;0.0003169;0.0003169;0.0003169
71;883.785;1.061;0.94513;112.091;0.58888;0.62014;0.62787;0.40504;1.139;0.91433;122.638;0.000307;0.000307;0.000307
72;895.839;106.079;0.95473;112.809;0.59311;0.58724;0.62129;0.37126;119.041;0.95185;127.115;0.0002971;0.0002971;0.0002971
73;908.158;106.255;0.92778;111.804;0.56521;0.57588;0.6055;0.37621;114.509;0.94179;123.531;0.0002872;0.0002872;0.0002872
74;920.568;10.493;0.91678;112.023;0.59797;0.61156;0.64257;0.42098;104.934;0.8851;117.175;0.0002773;0.0002773;0.0002773
75;932.913;104.133;0.9298;111.458;0.60512;0.55795;0.61711;0.35182;12.457;0.9382;130.746;0.0002674;0.0002674;0.0002674
76;945.28;104.249;0.91704;111.814;0.58993;0.6157;0.63261;0.41183;111.844;0.90445;121.498;0.0002575;0.0002575;0.0002575
77;957.526;103.861;0.91392;111.384;0.59413;0.5904;0.63064;0.39588;114.441;0.91968;123.469;0.0002476;0.0002476;0.0002476
78;969.994;104.309;0.90395;112.476;0.57551;0.63819;0.64115;0.42044;108.506;0.9028;120.069;0.0002377;0.0002377;0.0002377
79;982.255;104.666;0.90575;111.805;0.65139;0.59012;0.65982;0.41257;112.625;0.88402;123.144;0.0002278;0.0002278;0.0002278
80;994.569;104.827;0.8931;111.409;0.6494;0.54987;0.63429;0.36793;122.609;0.89478;1.292;0.0002179;0.0002179;0.0002179
81;1007.06;103.817;0.90277;111.397;0.61525;0.5956;0.639;0.36968;122.115;0.91099;129.484;0.000208;0.000208;0.000208
82;1019.33;103.313;0.89411;111.074;0.6484;0.5854;0.64762;0.42143;106.295;0.87464;118.631;0.0001981;0.0001981;0.0001981
83;1031.64;102.966;0.88386;110.884;0.59703;0.62985;0.64592;0.4092;1.128;0.86884;122.244;0.0001882;0.0001882;0.0001882
84;1043.96;103.293;0.89043;111.792;0.5681;0.62793;0.64779;0.4163;106.793;0.87187;118.985;0.0001783;0.0001783;0.0001783
85;1056.15;10.325;0.88757;111.355;0.55859;0.6516;0.64742;0.37347;123.732;0.89754;130.246;0.0001684;0.0001684;0.0001684
86;1068.43;102.105;0.87214;110.856;0.62169;0.62884;0.65415;0.38753;119.696;0.88698;127.589;0.0001585;0.0001585;0.0001585
87;1080.88;104.047;0.89204;110.951;0.62768;0.61797;0.66736;0.43993;105.078;0.85404;117.778;0.0001486;0.0001486;0.0001486
88;1093.12;10.302;0.88567;111.432;0.63971;0.60727;0.66248;0.42018;112.286;0.87811;122.021;0.0001387;0.0001387;0.0001387
89;1105.45;101.134;0.87035;110.314;0.57728;0.65417;0.66279;0.4226;112.839;0.87049;122.501;0.0001288;0.0001288;0.0001288
90;1117.66;10.134;0.86834;110.326;0.63798;0.61799;0.66015;0.42801;110.001;0.86414;120.544;0.0001189;0.0001189;0.0001189
91;1130.49;102.352;0.85111;11.657;0.65086;0.599;0.66305;0.42015;114.461;0.86781;123.851;0.000109;0.000109;0.000109
92;1142.72;102.844;0.83962;117.659;0.65851;0.62591;0.67572;0.42905;112.543;0.85646;122.771;9.91e-05;9.91e-05;9.91e-05
93;1154.64;10.105;0.83309;115.942;0.67224;0.59417;0.67755;0.44733;107.503;0.84286;119.109;8.92e-05;8.92e-05;8.92e-05
94;1166.63;0.99194;0.82784;114.957;0.61465;0.64184;0.67911;0.44959;106.141;0.84377;118.336;7.93e-05;7.93e-05;7.93e-05
95;1178.61;0.98253;0.82068;114.647;0.68671;0.59628;0.68156;0.4484;107.547;0.84237;119.251;6.94e-05;6.94e-05;6.94e-05
96;1190.8;0.97443;0.80323;113.998;0.65702;0.61916;0.68861;0.44761;110.894;0.84224;121.244;5.95e-05;5.95e-05;5.95e-05
97;1202.69;0.977;0.79881;114.604;0.61792;0.6503;0.69408;0.45478;109.228;0.83207;120.249;4.96e-05;4.96e-05;4.96e-05
98;1214.65;0.97645;0.81669;114.371;0.64505;0.6477;0.69935;0.46609;106.856;0.822;118.911;3.97e-05;3.97e-05;3.97e-05
99;1226.67;0.96988;0.80024;114.843;0.66367;0.62137;0.69547;0.46159;107.538;0.823;1.193;2.98e-05;2.98e-05;2.98e-05
100;1238.67;0.96037;0.79009;112.547;0.65527;0.62723;0.69635;0.46001;106.303;0.82468;11.856;1.99e-05;1.99e-05;1.99e-05
