epoch;time;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
1;149.763;218.134;359.669;170.129;0.54754;0.10522;0.03377;0.0117;231.143;305.958;194.274;0.000329897;0.000329897;0.000329897
2;286.399;164.112;225.725;134.068;0.32512;0.29898;0.16272;0.07955;168.774;223.408;150.861;0.000656664;0.000656664;0.000656664
3;421.315;155.528;193.416;132.321;0.34795;0.28369;0.17206;0.08084;167.341;225.916;146.828;0.000976832;0.000976832;0.000976832
4;549.492;148.778;179.106;128.937;0.39843;0.35111;0.23707;0.09619;160.899;194.319;141.472;0.0009703;0.0009703;0.0009703
5;681.189;144.258;173.039;127.648;0.14611;0.26329;0.10706;0.03108;226.182;246.706;191.106;0.0009604;0.0009604;0.0009604
6;808.997;142.145;167.396;12.773;0.37946;0.31291;0.21166;0.11241;167.251;210.383;148.044;0.0009505;0.0009505;0.0009505
7;936.899;143.299;166.622;129.076;0.43152;0.37926;0.27521;0.13956;161.982;181.831;150.339;0.0009406;0.0009406;0.0009406
8;106.47;138.767;159.092;12.699;0.40249;0.36777;0.26004;0.11197;15.869;165.515;144.471;0.0009307;0.0009307;0.0009307
9;119.393;138.628;151.565;126.145;0.42011;0.34114;0.27704;0.13232;151.041;163.615;137.852;0.0009208;0.0009208;0.0009208
10;131.785;136.584;152.245;126.462;0.44686;0.44248;0.33295;0.17875;140.135;148.713;133.731;0.0009109;0.0009109;0.0009109
11;144.301;134.279;147.265;125.507;0.48782;0.41036;0.33937;0.18009;141.971;149.802;13.845;0.000901;0.000901;0.000901
12;156.656;13.505;146.225;125.183;0.47414;0.41289;0.32898;0.19518;123.246;140.532;124.124;0.0008911;0.0008911;0.0008911
13;169.241;132.566;146.675;12.451;0.42298;0.43427;0.31222;0.12206;161.918;152.546;15.247;0.0008812;0.0008812;0.0008812
14;182.122;130.989;139.814;123.948;0.45225;0.42298;0.34731;0.18119;135.055;136.179;132.502;0.0008713;0.0008713;0.0008713
15;194.594;131.084;140.907;123.956;0.32262;0.4563;0.34734;0.16802;137.613;147.327;138.446;0.0008614;0.0008614;0.0008614
16;207.049;127.036;133.704;1.214;0.53117;0.46707;0.38786;0.23001;126.289;127.683;127.432;0.0008515;0.0008515;0.0008515
17;219.535;127.554;133.273;121.531;0.48469;0.43615;0.37026;0.21448;132.136;13.333;131.163;0.0008416;0.0008416;0.0008416
18;231.953;129.467;134.558;12.354;0.31675;0.46535;0.37025;0.19985;139.791;129.249;137.377;0.0008317;0.0008317;0.0008317
19;244.412;125.552;129.567;121.624;0.32401;0.49203;0.35467;0.22606;126.704;15.785;126.788;0.0008218;0.0008218;0.0008218
20;257.383;127.636;131.511;122.961;0.46916;0.40089;0.32384;0.11815;190.117;153.068;174.158;0.0008119;0.0008119;0.0008119
21;270.038;125.767;126.625;121.208;0.51553;0.48889;0.40304;0.27218;108.924;117.628;118.453;0.000802;0.000802;0.000802
22;282.5;124.628;127.378;120.845;0.32251;0.4865;0.39007;0.24369;122.112;12.449;126.724;0.0007921;0.0007921;0.0007921
23;294.934;127.606;128.129;121.714;0.49192;0.44961;0.36102;0.21706;122.512;126.058;124.647;0.0007822;0.0007822;0.0007822
24;307.624;133.937;13.131;126.416;0.30956;0.437;0.37638;0.23334;116.358;125.884;122.058;0.0007723;0.0007723;0.0007723
25;320.281;125.142;124.769;120.536;0.4984;0.40586;0.38282;0.18567;14.284;131.793;138.467;0.0007624;0.0007624;0.0007624
26;332.745;121.001;121.096;119.465;0.53457;0.46875;0.43134;0.24624;127.569;119.632;128.934;0.0007525;0.0007525;0.0007525
27;345.354;126.893;124.866;12.175;0.38278;0.52806;0.40167;0.24897;117.982;120.214;123.275;0.0007426;0.0007426;0.0007426
28;358.018;119.819;120.912;118.929;0.35697;0.46069;0.39357;0.18676;150.066;129.559;144.567;0.0007327;0.0007327;0.0007327
29;370.763;123.555;121.672;121.208;0.55901;0.44221;0.43648;0.27894;120.166;11.619;12.455;0.0007228;0.0007228;0.0007228
30;383.166;12.041;118.781;119.058;0.51425;0.46946;0.407;0.25131;119.056;118.408;122.967;0.0007129;0.0007129;0.0007129
31;395.714;122.074;118.818;119.539;0.48158;0.50422;0.41003;0.23849;125.096;118.543;127.955;0.000703;0.000703;0.000703
32;408.037;120.572;118.406;119.195;0.4913;0.51036;0.45935;0.2581;124.837;115.465;129.106;0.0006931;0.0006931;0.0006931
33;420.431;119.169;119.593;119.156;0.39067;0.59053;0.45947;0.31127;105.313;108.568;11.694;0.0006832;0.0006832;0.0006832
34;432.694;119.401;114.697;119.357;0.56899;0.45658;0.46223;0.24057;132.066;11.752;132.845;0.0006733;0.0006733;0.0006733
35;444.892;117.311;113.327;117.933;0.37399;0.57414;0.43673;0.19644;150.409;122.975;146.839;0.0006634;0.0006634;0.0006634
36;457.166;118.253;112.228;118.288;0.41461;0.58225;0.50311;0.32752;110.568;1.116;120.311;0.0006535;0.0006535;0.0006535
37;469.537;116.185;111.103;117.868;0.35137;0.53383;0.42706;0.21235;148.847;12.346;146.988;0.0006436;0.0006436;0.0006436
38;481.676;118.095;112.721;118.962;0.39023;0.58106;0.46698;0.31135;108.978;107.943;118.666;0.0006337;0.0006337;0.0006337
39;494.055;119.941;11.346;118.439;0.524;0.48107;0.47096;0.27629;121.734;117.169;12.693;0.0006238;0.0006238;0.0006238
40;506.468;115.801;109.777;117.274;0.38126;0.60379;0.47768;0.29134;121.771;114.414;12.616;0.0006139;0.0006139;0.0006139
41;519.286;118.096;111.795;117.632;0.4802;0.53815;0.51731;0.35888;10.223;102.533;11.575;0.000604;0.000604;0.000604
