epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,8459.82,1.10306,0.99239,1.11289,0.62825,0.62069,0.66595,0.44595,1.0343,0.92907,1.09448,0.0003961,0.0003961,0.0003961
63,8595.44,1.11034,1.01313,1.11357,0.56752,0.62282,0.63891,0.42922,1.05234,0.94134,1.11065,0.0003862,0.0003862,0.0003862
64,8730.57,1.09699,0.97431,1.10293,0.6023,0.57598,0.62667,0.40958,1.07901,0.93399,1.13102,0.0003763,0.0003763,0.0003763
65,8865.9,1.10395,0.98633,1.11207,0.64838,0.5942,0.65167,0.40259,1.19061,0.94578,1.19389,0.0003664,0.0003664,0.0003664
66,9001.02,1.10328,0.97085,1.11436,0.62314,0.59991,0.6482,0.41144,1.13064,0.93982,1.15649,0.0003565,0.0003565,0.0003565
67,9136.85,1.09974,0.96506,1.10232,0.6293,0.63289,0.66621,0.44507,1.04727,0.91332,1.10808,0.0003466,0.0003466,0.0003466
68,9272.2,1.08032,0.95668,1.10032,0.60416,0.61649,0.65275,0.3878,1.21975,0.95501,1.2114,0.0003367,0.0003367,0.0003367
69,9406.58,1.08203,0.93898,1.10006,0.62693,0.59287,0.6517,0.39553,1.18744,0.94155,1.18948,0.0003268,0.0003268,0.0003268
70,9541.82,1.08615,0.95016,1.10182,0.62184,0.59997,0.64662,0.40315,1.16106,0.95589,1.1788,0.0003169,0.0003169,0.0003169
71,9676.88,1.09222,0.94321,1.10078,0.59891,0.61331,0.63729,0.4129,1.09077,0.92663,1.12658,0.000307,0.000307,0.000307
72,9812.14,1.09157,0.94206,1.10019,0.62109,0.6065,0.65272,0.42673,1.08808,0.92863,1.1275,0.0002971,0.0002971,0.0002971
73,9947.5,1.0991,0.9361,1.10824,0.58869,0.63951,0.66703,0.43096,1.09587,0.90371,1.13437,0.0002872,0.0002872,0.0002872
74,10082,1.07309,0.936,1.09682,0.62242,0.64777,0.68336,0.43981,1.09766,0.9009,1.13141,0.0002773,0.0002773,0.0002773
75,10217.6,1.0995,0.94482,1.10637,0.61292,0.6341,0.66742,0.44907,1.05032,0.89462,1.1074,0.0002674,0.0002674,0.0002674
76,10352.2,1.08192,0.93031,1.10211,0.59378,0.64759,0.65149,0.39984,1.16524,0.93222,1.182,0.0002575,0.0002575,0.0002575
77,10487.4,1.06855,0.92683,1.09703,0.60754,0.64319,0.66542,0.37907,1.22795,0.92333,1.22645,0.0002476,0.0002476,0.0002476
78,10623.6,1.06954,0.92103,1.09367,0.61296,0.66444,0.68031,0.43784,1.10629,0.89384,1.14115,0.0002377,0.0002377,0.0002377
79,10758.5,1.05543,0.91412,1.09127,0.67406,0.63655,0.69851,0.46079,1.07463,0.87006,1.12363,0.0002278,0.0002278,0.0002278
80,10893.8,1.07218,0.91534,1.09011,0.63461,0.62076,0.6757,0.44189,1.07407,0.89602,1.12339,0.0002179,0.0002179,0.0002179
81,11028.9,1.06724,0.92298,1.09339,0.59836,0.66821,0.66908,0.42225,1.14747,0.88943,1.17003,0.000208,0.000208,0.000208
82,11163.7,1.0509,0.90578,1.08539,0.61384,0.70074,0.68517,0.4408,1.0809,0.89169,1.12982,0.0001981,0.0001981,0.0001981
83,11298.7,1.07085,0.9084,1.10062,0.60608,0.66005,0.68061,0.46314,1.0065,0.87958,1.08735,0.0001882,0.0001882,0.0001882
84,11434.2,1.0522,0.89141,1.085,0.63263,0.65041,0.67855,0.44145,1.08818,0.87181,1.1325,0.0001783,0.0001783,0.0001783
85,11569.8,1.04656,0.90215,1.08593,0.63731,0.63573,0.68372,0.45543,1.06277,0.86886,1.12,0.0001684,0.0001684,0.0001684
86,11705.1,1.05861,0.90584,1.09872,0.62317,0.64752,0.68027,0.45052,1.06779,0.8705,1.11777,0.0001585,0.0001585,0.0001585
87,11839.7,1.04677,0.88799,1.08312,0.6425,0.67534,0.68567,0.45424,1.05437,0.85889,1.11101,0.0001486,0.0001486,0.0001486
88,11973.9,1.03658,0.86494,1.07258,0.66634,0.65582,0.70257,0.47087,1.05421,0.85893,1.10611,0.0001387,0.0001387,0.0001387
89,12107.5,1.04059,0.89377,1.08088,0.66169,0.67051,0.69986,0.45537,1.10581,0.85912,1.14282,0.0001288,0.0001288,0.0001288
90,12241.2,1.04296,0.88313,1.08476,0.61874,0.69554,0.70139,0.45344,1.0833,0.8498,1.1304,0.0001189,0.0001189,0.0001189
91,12370.9,1.03002,0.87552,1.11719,0.64559,0.69057,0.69366,0.47561,0.99183,0.84529,1.07963,0.000109,0.000109,0.000109
92,12500.3,1.00033,0.83753,1.09886,0.67511,0.62074,0.69629,0.44621,1.09454,0.86764,1.13588,9.91e-05,9.91e-05,9.91e-05
93,12629.4,1.00812,0.8442,1.1058,0.68386,0.64646,0.71312,0.46401,1.06845,0.84846,1.12153,8.92e-05,8.92e-05,8.92e-05
94,12758.6,1.00929,0.83081,1.10659,0.68806,0.64236,0.70837,0.44455,1.13275,0.86498,1.16177,7.93e-05,7.93e-05,7.93e-05
95,12887.9,0.99568,0.8224,1.09495,0.65241,0.68196,0.7107,0.47316,1.04175,0.85363,1.10552,6.94e-05,6.94e-05,6.94e-05
96,13017.1,0.99749,0.81957,1.09645,0.66073,0.69441,0.7115,0.45842,1.08057,0.84056,1.12838,5.95e-05,5.95e-05,5.95e-05
97,13146.4,1.01432,0.8262,1.11818,0.67056,0.6835,0.71897,0.46692,1.06759,0.84239,1.12147,4.96e-05,4.96e-05,4.96e-05
98,13275.7,0.98125,0.81263,1.09119,0.68398,0.6895,0.72767,0.48348,1.04445,0.83079,1.10681,3.97e-05,3.97e-05,3.97e-05
99,13404.9,0.98409,0.81404,1.09883,0.69425,0.6953,0.72672,0.47275,1.0809,0.84105,1.12968,2.98e-05,2.98e-05,2.98e-05
100,13534.3,0.98375,0.81721,1.09818,0.67178,0.70511,0.72633,0.48702,1.03074,0.82749,1.09972,1.99e-05,1.99e-05,1.99e-05
