epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,4798.04,1.20495,1.14967,1.15362,0.41005,0.51749,0.46619,0.29508,1.18078,1.24013,1.19071,0.0006733,0.0006733,0.0006733
35,4933.39,1.21655,1.141,1.17201,0.4245,0.51433,0.48418,0.30276,1.23569,1.21597,1.21764,0.0006634,0.0006634,0.0006634
36,5069.36,1.17336,1.13334,1.14469,0.38944,0.46448,0.44355,0.27408,1.23391,1.22741,1.20557,0.0006535,0.0006535,0.0006535
37,5205.84,1.22118,1.16233,1.17372,0.42165,0.49667,0.47385,0.27488,1.31325,1.19824,1.27892,0.0006436,0.0006436,0.0006436
38,5341.49,1.22047,1.1451,1.16736,0.47786,0.49725,0.48965,0.26556,1.36208,1.2145,1.30436,0.0006337,0.0006337,0.0006337
39,5477.25,1.19653,1.13798,1.15933,0.44709,0.51496,0.49569,0.31582,1.21682,1.25328,1.21317,0.0006238,0.0006238,0.0006238
40,5613.35,1.1724,1.10313,1.15329,0.49813,0.51022,0.50692,0.2665,1.45702,1.23695,1.36335,0.0006139,0.0006139,0.0006139
41,5748.79,1.16656,1.0921,1.14287,0.43917,0.5487,0.48375,0.29901,1.25646,1.17103,1.22241,0.000604,0.000604,0.000604
42,5884.52,1.15209,1.09495,1.13871,0.5394,0.49606,0.5059,0.32584,1.11997,1.19499,1.1678,0.0005941,0.0005941,0.0005941
43,6020.27,1.18508,1.09482,1.15944,0.41317,0.58305,0.48874,0.30886,1.22592,1.23256,1.2202,0.0005842,0.0005842,0.0005842
44,6155.56,1.16844,1.0782,1.13976,0.50249,0.50353,0.45402,0.30251,1.09717,1.16725,1.14221,0.0005743,0.0005743,0.0005743
45,6292.18,1.16074,1.09587,1.13958,0.47212,0.48873,0.43402,0.26603,1.16622,1.24629,1.17434,0.0005644,0.0005644,0.0005644
46,6428.18,1.1542,1.0572,1.1394,0.52636,0.51108,0.5168,0.29032,1.30633,1.14557,1.27465,0.0005545,0.0005545,0.0005545
47,6564.07,1.14779,1.05468,1.13592,0.51749,0.47951,0.47128,0.29743,1.19794,1.1815,1.1943,0.0005446,0.0005446,0.0005446
48,6699,1.14463,1.04491,1.13452,0.49467,0.51778,0.50387,0.31244,1.20375,1.14194,1.20284,0.0005347,0.0005347,0.0005347
49,6834.79,1.1584,1.04168,1.13146,0.47648,0.57375,0.52761,0.35132,1.11511,1.15045,1.15286,0.0005248,0.0005248,0.0005248
50,6970.21,1.13939,1.0388,1.12831,0.4992,0.50471,0.49398,0.32314,1.16135,1.13313,1.17304,0.0005149,0.0005149,0.0005149
51,7110.07,1.14407,1.02765,1.12996,0.48034,0.54104,0.5244,0.36623,1.04405,1.09927,1.11961,0.000505,0.000505,0.000505
52,7246.44,1.16788,1.03155,1.14191,0.47707,0.56236,0.52083,0.32496,1.21624,1.17588,1.20659,0.0004951,0.0004951,0.0004951
53,7381.4,1.11783,1.0312,1.12229,0.51912,0.5181,0.51047,0.31454,1.22448,1.15439,1.22053,0.0004852,0.0004852,0.0004852
54,7517.02,1.13131,1.01685,1.12431,0.51616,0.52941,0.52726,0.33691,1.14165,1.09188,1.17236,0.0004753,0.0004753,0.0004753
55,7653.8,1.13295,1.014,1.11977,0.49658,0.55335,0.52001,0.35267,1.07917,1.09304,1.13817,0.0004654,0.0004654,0.0004654
56,7789.64,1.12501,1.02029,1.11987,0.5535,0.52272,0.54135,0.34194,1.16075,1.12512,1.16802,0.0004555,0.0004555,0.0004555
57,7925.22,1.13584,1.0133,1.13226,0.5677,0.53108,0.56669,0.3719,1.09753,1.06146,1.14372,0.0004456,0.0004456,0.0004456
58,8061.36,1.12196,1.0047,1.11626,0.50992,0.57366,0.54944,0.34089,1.19548,1.08283,1.19797,0.0004357,0.0004357,0.0004357
59,8196.68,1.12144,1.02121,1.12262,0.45518,0.59463,0.52616,0.35444,1.13855,1.15868,1.16206,0.0004258,0.0004258,0.0004258
60,8331.51,1.1181,0.99258,1.11667,0.45109,0.58045,0.51016,0.31184,1.24058,1.1205,1.21938,0.0004159,0.0004159,0.0004159
61,8467.04,1.0944,0.96728,1.10445,0.54298,0.58743,0.57449,0.384,1.09876,1.05276,1.14148,0.000406,0.000406,0.000406
62,8604.77,1.10915,0.97281,1.11052,0.58363,0.53983,0.57938,0.38576,1.08038,1.04235,1.13514,0.0003961,0.0003961,0.0003961
63,8739.87,1.11221,0.96218,1.12026,0.57425,0.55853,0.57039,0.32226,1.32131,1.07183,1.28749,0.0003862,0.0003862,0.0003862
64,8876.01,1.09818,0.96753,1.10367,0.52305,0.57306,0.55447,0.31559,1.28454,1.08372,1.25328,0.0003763,0.0003763,0.0003763
65,9011.42,1.09074,0.96502,1.11552,0.55887,0.55843,0.56426,0.38739,1.04459,1.04599,1.11413,0.0003664,0.0003664,0.0003664
66,9146.66,1.13334,0.96935,1.12996,0.52693,0.57104,0.554,0.36169,1.11137,1.03988,1.14745,0.0003565,0.0003565,0.0003565
67,9282.66,1.08694,0.93282,1.09393,0.59435,0.55826,0.59298,0.40146,1.04994,1.00971,1.11735,0.0003466,0.0003466,0.0003466
68,9418.23,1.10064,0.96583,1.12003,0.55262,0.52127,0.54662,0.36024,1.07518,1.04503,1.13289,0.0003367,0.0003367,0.0003367
69,9553.7,1.07989,0.9466,1.09742,0.54445,0.55147,0.55602,0.34576,1.20488,1.07842,1.21607,0.0003268,0.0003268,0.0003268
70,9689.53,1.08617,0.93404,1.10194,0.56221,0.56933,0.56759,0.35324,1.21922,1.06579,1.2149,0.0003169,0.0003169,0.0003169
71,9825.21,1.08851,0.9275,1.10645,0.47676,0.59969,0.54648,0.35272,1.14564,1.07402,1.16486,0.000307,0.000307,0.000307
72,9961.16,1.08522,0.94933,1.1084,0.57421,0.51389,0.53412,0.35223,1.11966,1.03977,1.15335,0.0002971,0.0002971,0.0002971
73,10097.1,1.08684,0.92933,1.10281,0.54487,0.61049,0.58946,0.39005,1.12043,1.01502,1.15447,0.0002872,0.0002872,0.0002872
74,10234.2,1.10451,0.9217,1.11007,0.5381,0.64833,0.59674,0.36264,1.2757,1.02975,1.24478,0.0002773,0.0002773,0.0002773
75,10370.9,1.08268,0.91635,1.10087,0.58962,0.555,0.59111,0.40409,1.06186,0.99957,1.1238,0.0002674,0.0002674,0.0002674
76,10506.1,1.06351,0.92117,1.09858,0.60767,0.57503,0.61038,0.38418,1.21136,1.00165,1.20441,0.0002575,0.0002575,0.0002575
77,10641.3,1.08683,0.90692,1.10277,0.55354,0.5808,0.58466,0.39168,1.08969,1.00136,1.13646,0.0002476,0.0002476,0.0002476
78,10776.7,1.06813,0.92273,1.09156,0.54229,0.56692,0.546,0.34429,1.19816,1.05045,1.1934,0.0002377,0.0002377,0.0002377
79,10913,1.06884,0.90164,1.09512,0.55543,0.62538,0.59506,0.38343,1.17112,1.01576,1.18381,0.0002278,0.0002278,0.0002278
80,11048.9,1.0653,0.91042,1.08868,0.54436,0.62098,0.5894,0.38138,1.13489,1.00991,1.15905,0.0002179,0.0002179,0.0002179
81,11184.6,1.07343,0.90895,1.09178,0.53764,0.62296,0.59447,0.39179,1.10838,1.00434,1.15078,0.000208,0.000208,0.000208
82,11319.7,1.06756,0.88525,1.09333,0.55648,0.64612,0.6232,0.42601,1.03501,0.97263,1.10582,0.0001981,0.0001981,0.0001981
83,11454.4,1.05232,0.90135,1.08817,0.54016,0.6141,0.59714,0.39671,1.07752,0.99778,1.127,0.0001882,0.0001882,0.0001882
84,11589.6,1.05856,0.88541,1.09129,0.5185,0.65552,0.57836,0.38617,1.0771,0.99032,1.12674,0.0001783,0.0001783,0.0001783
85,11725.3,1.05768,0.88165,1.08824,0.57107,0.6056,0.60543,0.41269,1.03998,0.96556,1.10867,0.0001684,0.0001684,0.0001684
86,11861.1,1.03901,0.87108,1.08176,0.60164,0.55491,0.61928,0.41794,1.06745,0.9688,1.12083,0.0001585,0.0001585,0.0001585
87,11996.4,1.04745,0.87916,1.09608,0.56522,0.6114,0.59462,0.40618,1.06529,0.96581,1.12189,0.0001486,0.0001486,0.0001486
88,12132,1.04658,0.86977,1.08092,0.54978,0.62923,0.60652,0.39553,1.11015,0.97015,1.147,0.0001387,0.0001387,0.0001387
89,12268.3,1.04557,0.86278,1.07832,0.56704,0.64499,0.60961,0.39978,1.1194,0.97211,1.14932,0.0001288,0.0001288,0.0001288
90,12403.6,1.03363,0.87083,1.07349,0.59529,0.62689,0.63246,0.41786,1.1006,0.95584,1.13772,0.0001189,0.0001189,0.0001189
91,12534.5,1.03764,0.84984,1.11107,0.59071,0.63306,0.63044,0.42521,1.05536,0.97432,1.11997,0.000109,0.000109,0.000109
92,12665.6,1.02347,0.84248,1.11579,0.60578,0.61516,0.6185,0.40975,1.09382,0.96428,1.13932,9.91e-05,9.91e-05,9.91e-05
93,12796.7,1.01814,0.83479,1.1069,0.60233,0.62626,0.62615,0.3865,1.20099,0.96904,1.2066,8.92e-05,8.92e-05,8.92e-05
94,12927.7,1.01044,0.8271,1.10573,0.55269,0.65389,0.60951,0.38933,1.14128,0.97216,1.16672,7.93e-05,7.93e-05,7.93e-05
95,13058.6,1.00455,0.81194,1.09602,0.5631,0.67829,0.63012,0.39991,1.17293,0.95812,1.18716,6.94e-05,6.94e-05,6.94e-05
96,13189.4,1.00158,0.82362,1.106,0.57951,0.64583,0.63704,0.41514,1.12044,0.95034,1.15455,5.95e-05,5.95e-05,5.95e-05
97,13320.3,0.996,0.80271,1.08648,0.57771,0.68521,0.65103,0.43815,1.0604,0.93008,1.12054,4.96e-05,4.96e-05,4.96e-05
98,13450.7,0.98729,0.80587,1.09175,0.55387,0.69348,0.63136,0.42916,1.06145,0.93653,1.12113,3.97e-05,3.97e-05,3.97e-05
99,13581.5,0.98844,0.80579,1.09913,0.57755,0.66604,0.63759,0.42834,1.06371,0.94006,1.12079,2.98e-05,2.98e-05,2.98e-05
100,13712.7,0.9856,0.80116,1.08935,0.56373,0.66834,0.63105,0.4245,1.072,0.93892,1.12488,1.99e-05,1.99e-05,1.99e-05
